time,Voltage,InjSeeded,Matisse,Diode,OPO,data
1752866041.0794,33.999950021505356,12805.82117916833,12805.82139586471,12816.461687396333,15865.460891638904,"[[2434, -1, -1], [2435, -1, -1], [2436, -1, -1], [2437, -1, -1], [2438, -1, -1], [2439, -1, -1], [2440, -1, -1], [2441, -1, -1], [2442, -1, -1], [2443, -1, -1], [2444, -1, -1]]"
1752866041.1904,35.9999503493309,12805.821207788433,12805.821395184166,12816.461687396333,15865.460891638904,"[[2445, -1, -1], [2446, -1, -1], [2447, -1, -1], [2448, -1, -1], [2449, -1, -1], [2450, -1, -1], [2451, -1, -1], [2452, -1, -1], [2453, -1, -1], [2454, -1, -1], [2455, -1, -1]]"
1752866041.2994,37.99995067715645,12805.821207788433,12805.821395184166,12816.46168056673,15865.460891638904,"[[2456, -1, -1], [2457, -1, -1], [2458, -1, -1], [2459, -1, -1], [2460, -1, -1], [2461, -1, -1], [2462, -1, -1], [2463, -1, -1], [2464, -1, -1], [2465, -1, -1], [2466, -1, -1]]"
1752866041.4095,39.999951004981995,12805.821144484276,12805.821390642952,12816.46168056673,15865.460891638904,"[[2467, -1, -1], [2468, 1, 12519], [2468, 1, 12557], [2468, 1, 12749], [2468, 1, 12885], [2468, -1, -1], [2469, -1, -1], [2470, -1, -1], [2471, -1, -1], [2472, -1, -1], [2473, -1, -1], [2474, -1, -1], [2475, -1, -1], [2476, -1, -1], [2477, -1, -1]]"
1752866041.5204,41.99995133280754,12805.821144484276,12805.821390642952,12816.461683597989,15865.460891638904,"[[2478, -1, -1], [2479, -1, -1], [2480, -1, -1], [2481, 1, 6269], [2481, 1, 6469], [2481, 1, 6928], [2481, -1, -1], [2482, -1, -1], [2483, -1, -1], [2484, -1, -1], [2485, -1, -1], [2486, -1, -1], [2487, -1, -1], [2488, -1, -1]]"
1752866041.6303,43.99995166063309,12805.821118619548,12805.82138579241,12816.461683597989,15865.460891638904,"[[2489, -1, -1], [2490, -1, -1], [2491, 1, 13126], [2491, 1, 13329], [2491, -1, -1], [2492, -1, -1], [2493, -1, -1], [2494, -1, -1], [2495, -1, -1], [2496, -1, -1], [2497, 1, 11590], [2497, 1, 11778], [2497, -1, -1], [2498, 1, 12028], [2498, 1, 12231], [2498, -1, -1], [2499, -1, -1]]"
1752866041.7404,45.99995198845863,12805.821118619548,12805.82138579241,12816.461682612411,15865.460891638904,"[[2500, -1, -1], [2501, -1, -1], [2502, -1, -1], [2503, -1, -1], [2504, -1, -1], [2505, -1, -1], [2506, -1, -1], [2507, -1, -1], [2508, -1, -1], [2509, -1, -1], [2510, -1, -1]]"
1752866041.8505,47.99995231628418,12805.821131423758,12805.821404335955,12816.461682612411,15865.460891638904,"[[2511, -1, -1], [2512, -1, -1], [2513, -1, -1], [2514, -1, -1], [2515, -1, -1], [2516, -1, -1], [2517, -1, -1], [2518, -1, -1], [2519, -1, -1], [2520, -1, -1], [2521, -1, -1]]"
1752866041.9629,49.999952644109726,12805.821131423758,12805.82139078212,12816.461684525862,15865.460891638904,"[[2522, -1, -1], [2523, -1, -1], [2524, -1, -1], [2525, -1, -1], [2526, -1, -1], [2527, -1, -1], [2528, -1, -1], [2529, -1, -1], [2530, -1, -1], [2531, -1, -1], [2532, -1, -1]]"
1752866042.0724,51.99995297193527,12805.82117156831,12805.82139078212,12816.461684525862,15865.460891638904,"[[2534, -1, -1], [2535, -1, -1], [2536, -1, -1], [2537, -1, -1], [2538, -1, -1], [2539, -1, -1], [2540, -1, -1], [2541, 1, 13360], [2541, 1, 13395], [2541, 1, 13590], [2541, -1, -1], [2542, -1, -1], [2543, -1, -1], [2544, -1, -1]]"
1752866042.1824,53.99995329976082,12805.82117156831,12805.82139232962,12816.461684920132,15865.460891638904,"[[2545, 1, 11591], [2545, 1, 11778], [2545, -1, -1], [2546, -1, -1], [2547, -1, -1], [2548, -1, -1], [2549, -1, -1], [2550, -1, -1], [2551, -1, -1], [2552, 1, 9913], [2552, 1, 10115], [2552, -1, -1], [2553, -1, -1], [2554, -1, -1], [2555, -1, -1]]"
1752866042.2919,55.999953627586365,12805.821183285363,12805.82139232962,12816.461684920132,15865.460891638904,"[[2556, 1, 8182], [2556, 1, 8390], [2556, -1, -1], [2557, -1, -1], [2558, -1, -1], [2559, -1, -1], [2560, -1, -1], [2561, -1, -1], [2562, -1, -1], [2563, -1, -1], [2564, -1, -1], [2565, -1, -1]]"
1752866042.4019,57.99995395541191,12805.821183285363,12805.82139270921,12816.461679778335,15865.460891638904,"[[2567, -1, -1], [2568, -1, -1], [2569, -1, -1], [2570, -1, -1], [2571, -1, -1], [2572, -1, -1], [2573, -1, -1], [2574, -1, -1], [2575, -1, -1], [2576, -1, -1]]"
1752866042.5134,59.99995428323746,12805.821162151002,12805.82139270921,12816.461679778335,15865.460891638904,"[[2578, -1, -1], [2579, -1, -1], [2580, -1, -1], [2581, -1, -1], [2582, -1, -1], [2583, -1, -1], [2584, -1, -1], [2585, -1, -1], [2586, -1, -1], [2587, -1, -1], [2588, -1, -1]]"
1752866042.6235,61.999950885772705,12805.821162151002,12805.821384570685,12816.461684034712,15865.460891638904,"[[2589, -1, -1], [2590, -1, -1], [2591, -1, -1], [2592, -1, -1], [2593, -1, -1], [2594, -1, -1], [2595, -1, -1], [2596, -1, -1], [2597, 1, 9930], [2597, 1, 10133], [2597, 1, 10344], [2597, -1, -1], [2598, -1, -1], [2599, -1, -1]]"
1752866042.7335,63.99994748830795,12805.821090472187,12805.821384570685,12816.461684034712,15865.460891638904,"[[2600, -1, -1], [2601, -1, -1], [2602, -1, -1], [2603, -1, -1], [2604, -1, -1], [2605, -1, -1], [2606, -1, -1], [2607, -1, -1], [2608, -1, -1], [2609, -1, -1], [2610, -1, -1]]"
1752866042.8435,65.9999440908432,12805.821090472187,12805.82138149749,12816.461689983516,15865.460891638904,"[[2611, -1, -1], [2612, -1, -1], [2613, -1, -1], [2614, -1, -1], [2615, -1, -1], [2616, -1, -1], [2617, -1, -1], [2618, -1, -1], [2619, -1, -1], [2620, -1, -1], [2621, -1, -1]]"
1752866042.9537,67.99994069337845,12805.821115427238,12805.82138149749,12816.461691812257,15865.460891638904,"[[2622, -1, -1], [2623, -1, -1], [2624, -1, -1], [2625, -1, -1], [2626, -1, -1], [2627, -1, -1], [2628, -1, -1], [2629, -1, -1], [2630, -1, -1], [2631, -1, -1], [2632, -1, -1]]"
1752866043.0634,69.9999372959137,12805.821115427238,12805.821388238435,12816.461691812257,15865.460891638904,"[[2633, -1, -1], [2634, -1, -1], [2635, -1, -1], [2636, -1, -1], [2637, -1, -1], [2638, -1, -1], [2639, -1, -1], [2640, -1, -1], [2641, -1, -1], [2642, -1, -1], [2643, -1, -1]]"
1752866043.1734,71.99993389844894,12805.821141139386,12805.821388238435,12816.461675606392,15865.460891638904,"[[2644, -1, -1], [2645, -1, -1], [2646, -1, -1], [2647, -1, -1], [2648, -1, -1], [2649, -1, -1], [2650, -1, -1], [2651, -1, -1], [2652, -1, -1], [2653, -1, -1], [2654, -1, -1]]"
1752866043.2834,73.99993050098419,12805.821141139386,12805.82138379626,12816.461675606392,15865.460891638904,"[[2655, -1, -1], [2656, -1, -1], [2657, -1, -1], [2658, -1, -1], [2659, -1, -1], [2660, -1, -1], [2661, -1, -1], [2662, -1, -1], [2663, -1, -1], [2664, -1, -1], [2665, -1, -1]]"
1752866043.3924,75.99992710351944,12805.821198083537,12805.82138379626,12816.461685071205,15865.460891638904,"[[2666, -1, -1], [2667, -1, -1], [2668, -1, -1], [2669, 1, 80698], [2669, 1, 80902], [2669, -1, -1], [2670, -1, -1], [2671, -1, -1], [2672, -1, -1], [2673, -1, -1], [2674, -1, -1], [2675, -1, -1], [2676, -1, -1]]"
1752866043.5034,77.99992370605469,12805.821198083537,12805.821390680077,12816.461685071205,15865.460891638904,"[[2677, -1, -1], [2678, -1, -1], [2679, -1, -1], [2680, -1, -1], [2681, -1, -1], [2682, -1, -1], [2683, -1, -1], [2684, -1, -1], [2685, -1, -1], [2686, -1, -1], [2687, -1, -1]]"
1752866043.6134,79.99992030858994,12805.821219137038,12805.821390680077,12816.461683613992,15865.460891638904,"[[2688, -1, -1], [2689, -1, -1], [2690, -1, -1], [2691, -1, -1], [2692, -1, -1], [2693, -1, -1], [2694, -1, -1], [2695, -1, -1], [2696, -1, -1], [2697, -1, -1], [2698, -1, -1]]"
1752866043.7234,81.99991691112518,12805.821122636145,12805.821384381159,12816.461683613992,15865.460891638904,"[[2699, -1, -1], [2700, -1, -1], [2701, -1, -1], [2702, -1, -1], [2703, -1, -1], [2704, -1, -1], [2705, -1, -1], [2706, -1, -1], [2707, -1, -1], [2708, -1, -1], [2709, -1, -1]]"
1752866043.8334,83.99991351366043,12805.821122636145,12805.821384381159,12816.461684247502,15865.460891638904,"[[2710, -1, -1], [2711, 1, 10340], [2711, -1, -1], [2712, -1, -1], [2713, -1, -1], [2714, -1, -1], [2715, -1, -1], [2716, -1, -1], [2717, -1, -1], [2718, -1, -1], [2719, -1, -1], [2720, 1, 13500], [2720, 1, 13684], [2720, 1, 13843], [2720, -1, -1]]"
1752866043.9434,85.99991011619568,12805.821135357537,12805.821394760618,12816.461684247502,15865.460891638904,"[[2721, -1, -1], [2722, -1, -1], [2723, -1, -1], [2724, -1, -1], [2725, -1, -1], [2726, -1, -1], [2727, -1, -1], [2728, -1, -1], [2729, -1, -1], [2730, -1, -1], [2731, -1, -1]]"
1752866044.0544,87.99990671873093,12805.821135357537,12805.821394760618,12816.461682549148,15865.460891638904,"[[2732, -1, -1], [2733, -1, -1], [2734, -1, -1], [2735, -1, -1], [2736, -1, -1], [2737, -1, -1], [2738, -1, -1], [2739, -1, -1], [2740, -1, -1], [2741, -1, -1], [2742, -1, -1]]"
1752866044.1646,89.99990332126617,12805.821158944967,12805.821394980556,12816.461682549148,15865.460891638904,"[[2743, -1, -1], [2744, -1, -1], [2745, -1, -1], [2746, -1, -1], [2747, -1, -1], [2748, -1, -1], [2749, -1, -1], [2750, -1, -1], [2751, 1, 16586], [2751, 1, 16789], [2751, -1, -1], [2752, -1, -1], [2753, -1, -1]]"
1752866044.2754,91.99989992380142,12805.821158944967,12805.821386961821,12816.461686154858,15865.460891638904,"[[2754, -1, -1], [2755, 1, 12866], [2755, 1, 13055], [2755, 1, 13218], [2755, -1, -1], [2756, -1, -1], [2757, 1, 12879], [2757, 1, 13077], [2757, -1, -1], [2758, -1, -1], [2759, -1, -1], [2760, -1, -1], [2761, -1, -1], [2762, -1, -1], [2763, -1, -1], [2764, -1, -1]]"
1752866044.3855,93.99989652633667,12805.821191835235,12805.821386961821,12816.461686154858,15865.460891638904,"[[2765, -1, -1], [2766, -1, -1], [2767, -1, -1], [2768, -1, -1], [2769, -1, -1], [2770, -1, -1], [2771, -1, -1], [2772, -1, -1], [2773, -1, -1], [2774, -1, -1], [2775, -1, -1]]"
1752866044.4974,95.99989312887192,12805.821191835235,12805.821387969901,12816.46168449932,15865.460891638904,"[[2776, -1, -1], [2777, -1, -1], [2778, -1, -1], [2779, -1, -1], [2780, -1, -1], [2781, -1, -1], [2782, -1, -1], [2783, -1, -1], [2784, 1, 375039], [2784, -1, -1], [2785, -1, -1], [2786, -1, -1]]"
1752866044.6074,97.99988973140717,12805.821189027092,12805.821387969901,12816.46168449932,15865.460891638904,"[[2787, -1, -1], [2788, -1, -1], [2789, -1, -1], [2790, -1, -1], [2791, -1, -1], [2792, -1, -1], [2793, -1, -1], [2794, -1, -1], [2795, -1, -1], [2796, -1, -1], [2797, -1, -1]]"
1752866044.7295,-152.00000596046448,12805.821189027092,12805.821390156561,12816.461685322765,15865.460891638904,"[[2799, -1, -1], [2800, -1, -1], [2801, -1, -1], [2802, 1, 11596], [2802, 1, 11795], [2802, 1, 12063], [2802, -1, -1], [2803, -1, -1], [2804, -1, -1], [2805, -1, -1], [2806, -1, -1], [2807, -1, -1], [2808, -1, -1], [2809, -1, -1]]"
1752866044.8394,-150.00000190734863,12805.821103308761,12805.821390156561,12816.461685322765,15865.460891638904,"[[2810, 1, 11762], [2810, 1, 11961], [2810, 1, 117518], [2810, 1, 117705], [2810, -1, -1], [2811, 1, 11306], [2811, 1, 11491], [2811, -1, -1], [2812, -1, -1], [2813, -1, -1], [2814, -1, -1], [2815, -1, -1], [2816, -1, -1], [2817, -1, -1], [2818, -1, -1], [2819, -1, -1], [2820, -1, -1]]"
1752866044.9495,-147.9999978542328,12805.821103308761,12805.821390384473,12816.461686745008,15865.460891638904,"[[2821, -1, -1], [2822, -1, -1], [2823, -1, -1], [2824, -1, -1], [2825, -1, -1], [2826, -1, -1], [2827, -1, -1], [2828, -1, -1], [2829, -1, -1], [2830, -1, -1], [2831, -1, -1]]"
1752866045.0604,-145.99999380111694,12805.821086903537,12805.821390384473,12816.461686745008,15865.460891638904,"[[2832, -1, -1], [2833, -1, -1], [2834, -1, -1], [2835, -1, -1], [2836, -1, -1], [2837, -1, -1], [2838, -1, -1], [2839, -1, -1], [2840, -1, -1], [2841, 1, 10059], [2841, 1, 10258], [2841, -1, -1], [2842, -1, -1]]"
1752866045.1704,-143.9999897480011,12805.821086903537,12805.821392411124,12816.461678201835,15865.460891638904,"[[2843, -1, -1], [2844, -1, -1], [2845, -1, -1], [2846, -1, -1], [2847, -1, -1], [2848, 1, 9972], [2848, 1, 10171], [2848, -1, -1], [2849, -1, -1], [2850, -1, -1], [2851, -1, -1], [2852, -1, -1], [2853, 1, 11359], [2853, 1, 11562], [2853, -1, -1]]"
1752866045.2804,-141.99998569488525,12805.821122816566,12805.821392411124,12816.461678201835,15865.460891638904,"[[2854, -1, -1], [2855, -1, -1], [2856, 1, 5886], [2856, 1, 6090], [2856, -1, -1], [2857, -1, -1], [2858, -1, -1], [2859, -1, -1], [2860, -1, -1], [2861, -1, -1], [2862, -1, -1], [2863, -1, -1], [2864, -1, -1]]"
1752866045.3894,-139.9999816417694,12805.821122816566,12805.82139696346,12816.46167881349,15865.460891638904,"[[2865, -1, -1], [2866, -1, -1], [2867, -1, -1], [2868, -1, -1], [2869, 1, 11907], [2869, 1, 12094], [2869, -1, -1], [2870, -1, -1], [2871, -1, -1], [2872, -1, -1], [2873, -1, -1], [2874, -1, -1], [2875, -1, -1]]"
1752866045.5004,-137.99997758865356,12805.82121916945,12805.82139696346,12816.46167881349,15865.460891638904,"[[2876, -1, -1], [2877, -1, -1], [2878, -1, -1], [2879, -1, -1], [2880, -1, -1], [2881, -1, -1], [2882, -1, -1], [2883, -1, -1], [2884, -1, -1], [2885, -1, -1], [2886, -1, -1]]"
1752866045.611,-135.99997353553772,12805.82121916945,12805.821403339716,12816.461688446121,15865.460891638904,"[[2887, -1, -1], [2888, -1, -1], [2889, -1, -1], [2890, -1, -1], [2891, -1, -1], [2892, -1, -1], [2893, -1, -1], [2894, -1, -1], [2895, -1, -1], [2896, 1, 10786], [2896, 1, 10971], [2896, -1, -1], [2897, -1, -1]]"
1752866045.7219,-133.99996948242188,12805.821167843316,12805.821403339716,12816.461688446121,15865.460891638904,"[[2899, -1, -1], [2900, -1, -1], [2901, -1, -1], [2902, -1, -1], [2903, -1, -1], [2904, -1, -1], [2905, -1, -1], [2906, -1, -1], [2907, -1, -1], [2908, -1, -1]]"
1752866045.8334,-131.99996542930603,12805.821167843316,12805.821403339716,12816.461686044899,15865.460891638904,"[[2910, -1, -1], [2911, -1, -1], [2912, 1, 12559], [2912, 1, 12759], [2912, -1, -1], [2913, -1, -1], [2914, -1, -1], [2915, -1, -1], [2916, -1, -1], [2917, 1, 11456], [2917, 1, 11655], [2917, 1, 12015], [2917, -1, -1], [2918, -1, -1], [2919, -1, -1], [2920, -1, -1]]"
1752866045.9431,-129.99996137619019,12805.821167843316,12805.821408759897,12816.461686044899,15865.460891638904,"[[2921, -1, -1], [2922, -1, -1], [2923, 1, 10121], [2923, 1, 10168], [2923, 1, 10352], [2923, -1, -1], [2924, -1, -1], [2925, -1, -1], [2926, -1, -1], [2927, -1, -1], [2928, -1, -1], [2929, -1, -1], [2930, -1, -1], [2931, -1, -1]]"
1752866046.0544,-127.99995732307434,12805.821134944326,12805.821408759897,12816.461685530798,15865.460891638904,"[[2932, -1, -1], [2933, -1, -1], [2934, -1, -1], [2935, -1, -1], [2936, -1, -1], [2937, -1, -1], [2938, -1, -1], [2939, -1, -1], [2940, 1, 9980], [2940, 1, 10183], [2940, -1, -1], [2941, -1, -1], [2942, -1, -1]]"
1752866046.1644,-125.9999607205391,12805.821087533706,12805.821403748234,12816.461685530798,15865.460891638904,"[[2943, -1, -1], [2944, -1, -1], [2945, -1, -1], [2946, -1, -1], [2947, -1, -1], [2948, -1, -1], [2949, -1, -1], [2950, -1, -1], [2951, -1, -1], [2952, -1, -1], [2953, 1, 9796], [2953, 1, 9981], [2953, -1, -1]]"
1752866046.2754,-123.99996411800385,12805.821087533706,12805.821403748234,12816.461684546834,15865.460891638904,"[[2954, -1, -1], [2955, -1, -1], [2956, -1, -1], [2957, 1, 10709], [2957, 1, 10893], [2957, -1, -1], [2958, -1, -1], [2959, -1, -1], [2960, -1, -1], [2961, 1, 10773], [2961, 1, 10976], [2961, -1, -1], [2962, -1, -1], [2963, -1, -1], [2964, 1, 10312], [2964, 1, 10496], [2964, -1, -1]]"
1752866046.3844,-121.9999675154686,12805.821160079435,12805.82140307489,12816.461684546834,15865.460891638904,"[[2965, -1, -1], [2966, -1, -1], [2967, 1, 13282], [2967, 1, 13325], [2967, 1, 13514], [2967, -1, -1], [2968, -1, -1], [2969, -1, -1], [2970, -1, -1], [2971, -1, -1], [2972, -1, -1], [2973, -1, -1], [2974, -1, -1], [2975, -1, -1]]"
1752866046.4945,-119.99997091293335,12805.821160079435,12805.82140307489,12816.461686395789,15865.460891638904,"[[2976, -1, -1], [2977, -1, -1], [2978, -1, -1], [2979, -1, -1], [2980, -1, -1], [2981, 1, 11056], [2981, 1, 11241], [2981, -1, -1], [2982, -1, -1], [2983, -1, -1], [2984, -1, -1], [2985, -1, -1], [2986, 1, 11913], [2986, 1, 11944], [2986, 1, 12144], [2986, -1, -1]]"
1752866046.6054,-117.9999743103981,12805.821178508651,12805.821388682774,12816.461686395789,15865.460891638904,"[[2987, -1, -1], [2988, -1, -1], [2989, -1, -1], [2990, 1, 149493], [2990, 1, 149696], [2990, -1, -1], [2991, -1, -1], [2992, -1, -1], [2993, 1, 10640], [2993, 1, 10843], [2993, 1, 11051], [2993, 1, 11112], [2993, 1, 11287], [2993, 1, 11465], [2993, 1, 11665], [2993, -1, -1], [2994, -1, -1], [2995, -1, -1], [2996, -1, -1], [2997, -1, -1]]"
1752866046.7154,-115.99997770786285,12805.821178508651,12805.821388682774,12816.461687056084,15865.460891638904,"[[2998, -1, -1], [2999, -1, -1], [3000, -1, -1], [3001, -1, -1], [3002, -1, -1], [3003, -1, -1], [3004, -1, -1], [3005, 1, 10743], [3005, 1, 10791], [3005, 1, 10973], [3005, -1, -1], [3006, -1, -1], [3007, -1, -1], [3008, -1, -1]]"
1752866046.8255,-113.9999811053276,12805.821163487291,12805.821393352719,12816.461687056084,15865.460891638904,"[[3009, -1, -1], [3010, -1, -1], [3011, -1, -1], [3012, -1, -1], [3013, -1, -1], [3014, -1, -1], [3015, -1, -1], [3016, -1, -1], [3017, -1, -1], [3018, -1, -1], [3019, -1, -1]]"
1752866046.9364,-111.99998450279236,12805.821163487291,12805.821393352719,12816.461683678523,15865.460891638904,"[[3020, -1, -1], [3021, -1, -1], [3022, -1, -1], [3023, -1, -1], [3024, -1, -1], [3025, -1, -1], [3026, -1, -1], [3027, -1, -1], [3028, -1, -1], [3029, -1, -1], [3030, -1, -1]]"
1752866047.0484,-109.99998790025711,12805.821163487291,12805.8213915341,12816.461683678523,15865.460891638904,"[[3031, -1, -1], [3032, -1, -1], [3033, -1, -1], [3034, -1, -1], [3035, -1, -1], [3036, -1, -1], [3037, -1, -1], [3038, -1, -1], [3039, -1, -1], [3040, -1, -1], [3041, -1, -1]]"
1752866047.1585,-107.99999129772186,12805.821163487291,12805.8213915341,12816.461683678523,15865.460891638904,"[[3042, -1, -1], [3043, -1, -1], [3044, -1, -1], [3045, -1, -1], [3046, -1, -1], [3047, -1, -1], [3048, -1, -1], [3049, 1, 7892], [3049, 1, 8077], [3049, -1, -1], [3050, -1, -1], [3051, -1, -1], [3052, -1, -1]]"
1752866047.2685,-105.99999469518661,12805.82104693297,12805.8213915341,12816.461683678523,15865.460891638904,"[[3053, -1, -1], [3054, -1, -1], [3055, 1, 10114], [3055, 1, 10317], [3055, -1, -1], [3056, -1, -1], [3057, -1, -1], [3058, -1, -1], [3059, -1, -1], [3060, -1, -1], [3061, -1, -1], [3062, -1, -1], [3063, -1, -1]]"
1752866047.3802,-103.99999809265137,12805.82104693297,12805.8213915341,12816.46168123259,15865.460891638904,"[[3064, 1, 11934], [3064, 1, 12119], [3064, -1, -1], [3065, -1, -1], [3066, -1, -1], [3067, -1, -1], [3068, -1, -1], [3069, -1, -1], [3070, -1, -1], [3071, -1, -1], [3072, -1, -1], [3073, -1, -1], [3074, -1, -1]]"
1752866047.491,-102.00000149011612,12805.82104693297,12805.821391653652,12816.46168123259,15865.460891638904,"[[3075, 1, 9610], [3075, 1, 9809], [3075, -1, -1], [3076, -1, -1], [3077, -1, -1], [3078, 1, 14434], [3078, 1, 14638], [3078, -1, -1], [3079, -1, -1], [3080, -1, -1], [3081, -1, -1], [3082, 1, 10769], [3082, 1, 10804], [3082, 1, 10999], [3082, -1, -1], [3083, 1, 10564], [3083, 1, 10764], [3083, -1, -1], [3084, 1, 10139], [3084, 1, 10170], [3084, 1, 10370], [3084, -1, -1], [3085, -1, -1]]"
1752866047.6044,-100.00000488758087,12805.821103058046,12805.821391653652,12816.46168123259,15865.460891638904,"[[3087, -1, -1], [3088, 1, 13194], [3088, 1, 13398], [3088, 1, 13562], [3088, -1, -1], [3089, 1, 19771], [3089, 1, 19962], [3089, 1, 60300], [3089, 1, 60489], [3089, -1, -1], [3090, -1, -1], [3091, -1, -1], [3092, -1, -1], [3093, 1, 12382], [3093, 1, 12586], [3093, -1, -1], [3094, -1, -1], [3095, -1, -1], [3096, -1, -1], [3097, 1, 9411], [3097, 1, 9446], [3097, 1, 9641], [3097, -1, -1]]"
1752866047.7154,-98.00000828504562,12805.821103058046,12805.821391653652,12816.461683939859,15865.460891638904,"[[3098, -1, -1], [3099, -1, -1], [3100, -1, -1], [3101, -1, -1], [3102, -1, -1], [3103, -1, -1], [3104, -1, -1], [3105, -1, -1], [3106, -1, -1], [3107, -1, -1], [3108, -1, -1]]"
1752866047.8275,-96.00001168251038,12805.821103058046,12805.821386585434,12816.461683939859,15865.460891638904,"[[3109, -1, -1], [3110, -1, -1], [3111, 1, 14583], [3111, 1, 14781], [3111, -1, -1], [3112, -1, -1], [3113, -1, -1], [3114, -1, -1], [3115, -1, -1], [3116, -1, -1], [3117, -1, -1], [3118, -1, -1], [3119, -1, -1]]"
1752866047.9395,-94.00001507997513,12805.821168027149,12805.821386585434,12816.461683939859,15865.460891638904,"[[3120, -1, -1], [3121, -1, -1], [3122, -1, -1], [3123, -1, -1], [3124, -1, -1], [3125, -1, -1], [3126, -1, -1], [3127, -1, -1], [3128, -1, -1], [3129, -1, -1], [3130, -1, -1]]"
1752866048.0515,-92.00001847743988,12805.821168027149,12805.821386585434,12816.46168627714,15865.460891638904,"[[3131, -1, -1], [3132, -1, -1], [3133, -1, -1], [3134, -1, -1], [3135, 1, 13977], [3135, 1, 14011], [3135, 1, 14207], [3135, -1, -1], [3136, -1, -1], [3137, -1, -1], [3138, -1, -1], [3139, -1, -1], [3140, -1, -1], [3141, -1, -1]]"
1752866048.161,-90.00002187490463,12805.821168027149,12805.82137668003,12816.46168627714,15865.460891638904,"[[3142, -1, -1], [3143, -1, -1], [3144, -1, -1], [3145, -1, -1], [3146, -1, -1], [3147, -1, -1], [3148, -1, -1], [3149, -1, -1], [3150, 1, 10525], [3150, 1, 10710], [3150, -1, -1], [3151, 1, 9853], [3151, 1, 10062], [3151, 1, 10469], [3151, 1, 10671], [3151, 1, 10940], [3151, 1, 13680], [3151, 1, 13864], [3151, -1, -1], [3152, -1, -1]]"
1752866048.2714,-88.00002527236938,12805.82106093888,12805.82137668003,12816.46168627714,15865.460891638904,"[[3154, -1, -1], [3155, -1, -1], [3156, 1, 12442], [3156, 1, 12629], [3156, -1, -1], [3157, -1, -1], [3158, -1, -1], [3159, -1, -1], [3160, -1, -1], [3161, -1, -1], [3162, -1, -1], [3163, 1, 9067], [3163, 1, 9110], [3163, 1, 9304], [3163, 1, 9480], [3163, 1, 9586], [3163, -1, -1]]"
1752866048.3819,-86.00002866983414,12805.82106093888,12805.821380157679,12816.461691046577,15865.460891638904,"[[3164, -1, -1], [3165, -1, -1], [3166, -1, -1], [3167, -1, -1], [3168, -1, -1], [3169, -1, -1], [3170, -1, -1], [3171, -1, -1], [3172, -1, -1], [3173, -1, -1], [3174, -1, -1]]"
1752866048.4919,-84.00003206729889,12805.821018722801,12805.821380157679,12816.461691046577,15865.460891638904,"[[3176, 1, 9725], [3176, 1, 9799], [3176, 1, 9910], [3176, 1, 9987], [3176, 1, 11860], [3176, 1, 11895], [3176, 1, 12090], [3176, -1, -1], [3177, -1, -1], [3178, -1, -1], [3179, -1, -1], [3180, -1, -1], [3181, -1, -1], [3182, -1, -1], [3183, -1, -1], [3184, -1, -1], [3185, -1, -1]]"
1752866048.6029,-82.00003546476364,12805.821018722801,12805.821383351673,12816.461687012868,15865.460891638904,"[[3187, 1, 11045], [3187, 1, 11236], [3187, -1, -1], [3188, -1, -1], [3189, -1, -1], [3190, -1, -1], [3191, -1, -1], [3192, -1, -1], [3193, -1, -1], [3194, -1, -1], [3195, -1, -1], [3196, 1, 12790], [3196, 1, 12993], [3196, -1, -1]]"
1752866048.7134,-80.0000388622284,12805.821077836461,12805.821383351673,12816.461687152256,15865.460891638904,"[[3198, -1, -1], [3199, -1, -1], [3200, 1, 9208], [3200, 1, 9245], [3200, 1, 9276], [3200, 1, 9437], [3200, -1, -1], [3201, -1, -1], [3202, 1, 11963], [3202, 1, 12162], [3202, 1, 12282], [3202, 1, 12370], [3202, -1, -1], [3203, -1, -1], [3204, -1, -1], [3205, -1, -1], [3206, -1, -1], [3207, -1, -1], [3208, -1, -1]]"
1752866048.8225,-78.00004225969315,12805.821077836461,12805.821384939622,12816.461687152256,15865.460891638904,"[[3209, -1, -1], [3210, -1, -1], [3211, -1, -1], [3212, -1, -1], [3213, -1, -1], [3214, -1, -1], [3215, -1, -1], [3216, 1, 11482], [3216, 1, 11667], [3216, -1, -1], [3217, -1, -1], [3218, -1, -1], [3219, -1, -1]]"
1752866048.9319,-76.0000456571579,12805.821116571304,12805.821384939622,12816.461687207906,15865.460891638904,"[[3220, 1, 9776], [3220, 1, 9979], [3220, -1, -1], [3221, -1, -1], [3222, -1, -1], [3223, -1, -1], [3224, -1, -1], [3225, -1, -1], [3226, -1, -1], [3227, -1, -1], [3228, -1, -1], [3229, -1, -1]]"
1752866049.042,-74.00004905462265,12805.821116571304,12805.821380252104,12816.461687207906,15865.460891638904,"[[3231, -1, -1], [3232, -1, -1], [3233, -1, -1], [3234, 1, 10943], [3234, 1, 11142], [3234, -1, -1], [3235, -1, -1], [3236, -1, -1], [3237, -1, -1], [3238, -1, -1], [3239, -1, -1], [3240, -1, -1]]"
1752866049.1519,-72.0000524520874,12805.821125917748,12805.821380252104,12816.461681790408,15865.460891638904,"[[3242, -1, -1], [3243, 1, 11482], [3243, 1, 11675], [3243, -1, -1], [3244, -1, -1], [3245, -1, -1], [3246, -1, -1], [3247, -1, -1], [3248, -1, -1], [3249, -1, -1], [3250, -1, -1], [3251, -1, -1]]"
