time,Voltage,InjSeeded,Matisse,Diode,OPO,data
1752927253.3938,-153.99990570545197,12805.821170462978,12805.821387286192,12816.461748133608,15865.460891638904,"[[9118, -1, -1], [9119, -1, -1], [9120, -1, -1], [9121, -1, -1], [9122, -1, -1], [9123, -1, -1], [9124, -1, -1], [9125, -1, -1], [9126, -1, -1], [9127, -1, -1], [9128, -1, -1]]"
1752927253.5038,-151.99990165233612,12805.82112921984,12805.821387286192,12816.461748133608,15865.460891638904,"[[9129, -1, -1], [9130, -1, -1], [9131, -1, -1], [9132, -1, -1], [9133, -1, -1], [9134, -1, -1], [9135, -1, -1], [9136, -1, -1], [9137, -1, -1], [9138, -1, -1], [9139, 1, 354783], [9139, -1, -1]]"
1752927253.6128,-149.99989759922028,12805.82112921984,12805.821378963046,12816.461742794156,15865.460891638904,"[[9140, -1, -1], [9141, -1, -1], [9142, -1, -1], [9143, -1, -1], [9144, -1, -1], [9145, -1, -1], [9146, -1, -1], [9147, -1, -1], [9148, -1, -1], [9149, -1, -1], [9150, -1, -1]]"
1752927253.7218,-147.99989354610443,12805.821213780502,12805.821378963046,12816.461742794156,15865.460891638904,"[[9151, -1, -1], [9152, -1, -1], [9153, -1, -1], [9154, -1, -1], [9155, -1, -1], [9156, -1, -1], [9157, -1, -1], [9158, -1, -1], [9159, -1, -1], [9160, -1, -1], [9161, -1, -1]]"
1752927253.8328,-145.9998894929886,12805.821213780502,12805.821374657817,12816.461754989925,15865.460891638904,"[[9162, -1, -1], [9163, -1, -1], [9164, -1, -1], [9165, -1, -1], [9166, -1, -1], [9167, -1, -1], [9168, -1, -1], [9169, -1, -1], [9170, -1, -1], [9171, -1, -1], [9172, -1, -1]]"
1752927253.9431,-143.99988543987274,12805.821294025473,12805.821374657817,12816.461748455587,15865.460891638904,"[[9173, -1, -1], [9174, -1, -1], [9175, -1, -1], [9176, -1, -1], [9177, -1, -1], [9178, -1, -1], [9179, -1, -1], [9180, -1, -1], [9181, -1, -1], [9182, -1, -1], [9183, -1, -1]]"
1752927254.0528,-141.9998813867569,12805.821294025473,12805.821362936476,12816.461748455587,15865.460891638904,"[[9184, -1, -1], [9185, -1, -1], [9186, -1, -1], [9187, -1, -1], [9188, -1, -1], [9189, -1, -1], [9190, -1, -1], [9191, -1, -1], [9192, -1, -1], [9193, -1, -1], [9194, -1, -1]]"
1752927254.1628,-139.99987733364105,12805.821224517078,12805.821362936476,12816.461751684054,15865.460891638904,"[[9195, -1, -1], [9196, -1, -1], [9197, -1, -1], [9198, -1, -1], [9199, -1, -1], [9200, 1, 364836], [9200, 1, 364871], [9200, 1, 365066], [9200, 1, 365222], [9200, -1, -1], [9201, -1, -1], [9202, -1, -1], [9203, -1, -1], [9204, -1, -1], [9205, -1, -1]]"
1752927254.2758,-137.9998732805252,12805.821224517078,12805.821364684849,12816.461751684054,15865.460891638904,"[[9206, -1, -1], [9207, -1, -1], [9208, -1, -1], [9209, -1, -1], [9210, -1, -1], [9211, -1, -1], [9212, -1, -1], [9213, -1, -1], [9214, -1, -1], [9215, -1, -1], [9216, -1, -1]]"
1752927254.3858,-135.99986922740936,12805.821147818464,12805.821364684849,12816.461751466233,15865.460891638904,"[[9217, -1, -1], [9218, -1, -1], [9219, -1, -1], [9220, -1, -1], [9221, -1, -1], [9222, -1, -1], [9223, -1, -1], [9224, -1, -1], [9225, -1, -1], [9226, -1, -1], [9227, -1, -1]]"
1752927254.4958,-133.99986517429352,12805.821147818464,12805.821367226807,12816.461751466233,15865.460891638904,"[[9228, -1, -1], [9229, -1, -1], [9230, -1, -1], [9231, -1, -1], [9232, -1, -1], [9233, -1, -1], [9234, -1, -1], [9235, -1, -1], [9236, -1, -1], [9237, -1, -1], [9238, -1, -1]]"
1752927254.6048,-131.99986112117767,12805.821082258404,12805.821367226807,12816.461746327699,15865.460891638904,"[[9239, 1, 10744], [9239, -1, -1], [9240, -1, -1], [9241, -1, -1], [9242, -1, -1], [9243, 1, 10801], [9243, 1, 10989], [9243, -1, -1], [9244, -1, -1], [9245, -1, -1], [9246, -1, -1], [9247, -1, -1], [9248, -1, -1], [9249, -1, -1]]"
1752927254.7158,-129.99985706806183,12805.821082258404,12805.821365344284,12816.461746327699,15865.460891638904,"[[9250, -1, -1], [9251, -1, -1], [9252, -1, -1], [9253, -1, -1], [9254, -1, -1], [9255, -1, -1], [9256, -1, -1], [9257, -1, -1], [9258, -1, -1], [9259, -1, -1], [9260, -1, -1]]"
1752927254.8268,-127.99985301494598,12805.821097912049,12805.821365344284,12816.461749297734,15865.460891638904,"[[9261, -1, -1], [9262, -1, -1], [9263, -1, -1], [9264, -1, -1], [9265, -1, -1], [9266, -1, -1], [9267, -1, -1], [9268, -1, -1], [9269, -1, -1], [9270, -1, -1], [9271, -1, -1]]"
1752927254.9358,-125.99985641241074,12805.821097912049,12805.821373850878,12816.461749297734,15865.460891638904,"[[9272, -1, -1], [9273, -1, -1], [9274, -1, -1], [9275, -1, -1], [9276, -1, -1], [9277, -1, -1], [9278, -1, -1], [9279, -1, -1], [9280, -1, -1], [9281, -1, -1], [9282, -1, -1]]"
1752927255.0458,-123.99985980987549,12805.821188456692,12805.821373850878,12816.461756708635,15865.460891638904,"[[9283, -1, -1], [9284, -1, -1], [9285, -1, -1], [9286, -1, -1], [9287, -1, -1], [9288, -1, -1], [9289, -1, -1], [9290, -1, -1], [9291, -1, -1], [9292, -1, -1], [9293, -1, -1]]"
1752927255.1558,-121.99986320734024,12805.821246145453,12805.821370888165,12816.461756708635,15865.460891638904,"[[9294, -1, -1], [9295, -1, -1], [9296, -1, -1], [9297, -1, -1], [9298, -1, -1], [9299, -1, -1], [9300, -1, -1], [9301, -1, -1], [9302, -1, -1], [9303, -1, -1], [9304, -1, -1]]"
1752927255.2683,-119.99986660480499,12805.821246145453,12805.821360216747,12816.46175455694,15865.460891638904,"[[9305, -1, -1], [9306, -1, -1], [9307, -1, -1], [9308, -1, -1], [9309, -1, -1], [9310, -1, -1], [9311, -1, -1], [9312, -1, -1], [9313, -1, -1], [9314, -1, -1], [9315, -1, -1]]"
1752927255.3778,-117.99987000226974,12805.82119498093,12805.821360216747,12816.46175455694,15865.460891638904,"[[9317, -1, -1], [9318, -1, -1], [9319, -1, -1], [9320, -1, -1], [9321, -1, -1], [9322, -1, -1], [9323, -1, -1], [9324, -1, -1], [9325, -1, -1], [9326, -1, -1]]"
1752927255.4868,-115.9998733997345,12805.82119498093,12805.821351263841,12816.461747395126,15865.460891638904,"[[9327, -1, -1], [9328, -1, -1], [9329, -1, -1], [9330, -1, -1], [9331, -1, -1], [9332, -1, -1], [9333, -1, -1], [9334, -1, -1], [9335, -1, -1], [9336, -1, -1], [9337, -1, -1]]"
1752927255.5958,-113.99987679719925,12805.821111136327,12805.821351263841,12816.461747395126,15865.460891638904,"[[9338, -1, -1], [9339, -1, -1], [9340, -1, -1], [9341, -1, -1], [9342, -1, -1], [9343, -1, -1], [9344, -1, -1], [9345, -1, -1], [9346, -1, -1], [9347, -1, -1], [9348, -1, -1]]"
1752927255.7058,-111.999880194664,12805.821111136327,12805.821379406436,12816.46175387752,15865.460891638904,"[[9349, -1, -1], [9350, -1, -1], [9351, -1, -1], [9352, -1, -1], [9353, -1, -1], [9354, -1, -1], [9355, -1, -1], [9356, -1, -1], [9357, -1, -1], [9358, -1, -1], [9359, -1, -1]]"
1752927255.8158,-109.99988359212875,12805.82115905195,12805.821379406436,12816.46175387752,15865.460891638904,"[[9360, -1, -1], [9361, -1, -1], [9362, -1, -1], [9363, -1, -1], [9364, -1, -1], [9365, -1, -1], [9366, -1, -1], [9367, -1, -1], [9368, 1, 11222], [9368, -1, -1], [9369, -1, -1], [9370, -1, -1]]"
1752927255.9259,-107.9998869895935,12805.82115905195,12805.821397302634,12816.461750290542,15865.460891638904,"[[9371, -1, -1], [9372, -1, -1], [9373, -1, -1], [9374, -1, -1], [9375, -1, -1], [9376, -1, -1], [9377, -1, -1], [9378, -1, -1], [9379, -1, -1], [9380, -1, -1], [9381, -1, -1]]"
1752927256.0358,-105.99989038705826,12805.821168180966,12805.821397302634,12816.461750290542,15865.460891638904,"[[9382, -1, -1], [9383, -1, -1], [9384, -1, -1], [9385, -1, -1], [9386, -1, -1], [9387, -1, -1], [9388, -1, -1], [9389, -1, -1], [9390, -1, -1], [9391, -1, -1], [9392, -1, -1]]"
1752927256.1478,-103.99989378452301,12805.821168180966,12805.82139897846,12816.461748656928,15865.460891638904,"[[9393, -1, -1], [9394, -1, -1], [9395, -1, -1], [9396, -1, -1], [9397, -1, -1], [9398, -1, -1], [9399, -1, -1], [9400, -1, -1], [9401, -1, -1], [9402, -1, -1], [9403, -1, -1]]"
1752927256.2582,-101.99989718198776,12805.821191903618,12805.82139897846,12816.461748656928,15865.460891638904,"[[9404, -1, -1], [9405, -1, -1], [9406, -1, -1], [9407, -1, -1], [9408, -1, -1], [9409, -1, -1], [9410, 1, 11164], [9410, 1, 11203], [9410, 1, 11394], [9410, -1, -1], [9411, -1, -1], [9412, -1, -1], [9413, -1, -1], [9414, -1, -1]]"
1752927256.3678,-99.99990057945251,12805.821191903618,12805.821403657645,12816.461749492413,15865.460891638904,"[[9416, -1, -1], [9417, -1, -1], [9418, -1, -1], [9419, -1, -1], [9420, -1, -1], [9421, -1, -1], [9422, -1, -1], [9423, -1, -1], [9424, -1, -1], [9425, -1, -1]]"
1752927256.4768,-97.99990397691727,12805.82122943122,12805.821403657645,12816.4617463234,15865.460891638904,"[[9426, -1, -1], [9427, -1, -1], [9428, -1, -1], [9429, -1, -1], [9430, -1, -1], [9431, -1, -1], [9432, -1, -1], [9433, -1, -1], [9434, -1, -1], [9435, -1, -1], [9436, -1, -1]]"
1752927256.5884,-95.99990737438202,12805.82122943122,12805.82139688227,12816.4617463234,15865.460891638904,"[[9437, -1, -1], [9438, -1, -1], [9439, -1, -1], [9440, -1, -1], [9441, -1, -1], [9442, -1, -1], [9443, -1, -1], [9444, -1, -1], [9445, -1, -1], [9446, -1, -1], [9447, -1, -1]]"
1752927256.6978,-93.99991077184677,12805.821154093346,12805.82139688227,12816.461748079384,15865.460891638904,"[[9449, -1, -1], [9450, -1, -1], [9451, -1, -1], [9452, -1, -1], [9453, 1, 12135], [9453, -1, -1], [9454, -1, -1], [9455, -1, -1], [9456, -1, -1], [9457, -1, -1], [9458, -1, -1]]"
1752927256.8078,-91.99991416931152,12805.821154093346,12805.821385303027,12816.461748079384,15865.460891638904,"[[9459, -1, -1], [9460, -1, -1], [9461, -1, -1], [9462, -1, -1], [9463, -1, -1], [9464, -1, -1], [9465, -1, -1], [9466, -1, -1], [9467, -1, -1], [9468, -1, -1], [9469, -1, -1]]"
1752927256.9178,-89.99991756677628,12805.821055198852,12805.821385303027,12816.461752240131,15865.460891638904,"[[9470, -1, -1], [9471, 1, 12541], [9471, 1, 12575], [9471, 1, 12770], [9471, 1, 12927], [9471, -1, -1], [9472, -1, -1], [9473, -1, -1], [9474, -1, -1], [9475, -1, -1], [9476, -1, -1], [9477, -1, -1], [9478, -1, -1], [9479, -1, -1], [9480, -1, -1]]"
1752927257.0283,-87.99992096424103,12805.821055198852,12805.821373801951,12816.461752240131,15865.460891638904,"[[9481, -1, -1], [9482, -1, -1], [9483, -1, -1], [9484, -1, -1], [9485, -1, -1], [9486, -1, -1], [9487, -1, -1], [9488, -1, -1], [9489, -1, -1], [9490, -1, -1], [9491, -1, -1]]"
1752927257.1383,-85.99992436170578,12805.821114879178,12805.821373801951,12816.461741069852,15865.460891638904,"[[9493, -1, -1], [9494, -1, -1], [9495, -1, -1], [9496, -1, -1], [9497, -1, -1], [9498, -1, -1], [9499, -1, -1], [9500, -1, -1], [9501, -1, -1], [9502, -1, -1]]"
1752927257.2483,-83.99992775917053,12805.821114879178,12805.821380964517,12816.461741069852,15865.460891638904,"[[9504, -1, -1], [9505, -1, -1], [9506, -1, -1], [9507, -1, -1], [9508, -1, -1], [9509, -1, -1], [9510, -1, -1], [9511, -1, -1], [9512, -1, -1], [9513, -1, -1]]"
1752927257.3593,-81.99993115663528,12805.821186886766,12805.821380964517,12816.461738805736,15865.460891638904,"[[9515, -1, -1], [9516, -1, -1], [9517, -1, -1], [9518, -1, -1], [9519, -1, -1], [9520, -1, -1], [9521, -1, -1], [9522, -1, -1], [9523, -1, -1], [9524, -1, -1]]"
1752927257.4708,-79.99993455410004,12805.821186886766,12805.821396018664,12816.461738805736,15865.460891638904,"[[9526, -1, -1], [9527, -1, -1], [9528, -1, -1], [9529, -1, -1], [9530, -1, -1], [9531, 1, 11858], [9531, 1, 12057], [9531, -1, -1], [9532, -1, -1], [9533, -1, -1], [9534, -1, -1], [9535, -1, -1], [9536, -1, -1]]"
1752927257.5808,-77.99993795156479,12805.821181155618,12805.821396018664,12816.46174708995,15865.460891638904,"[[9537, -1, -1], [9538, -1, -1], [9539, -1, -1], [9540, -1, -1], [9541, -1, -1], [9542, -1, -1], [9543, -1, -1], [9544, -1, -1], [9545, -1, -1], [9546, -1, -1], [9547, -1, -1]]"
1752927257.6898,-75.99994134902954,12805.82107555121,12805.82138668601,12816.46174708995,15865.460891638904,"[[9548, -1, -1], [9549, -1, -1], [9550, -1, -1], [9551, -1, -1], [9552, -1, -1], [9553, -1, -1], [9554, -1, -1], [9555, -1, -1], [9556, -1, -1], [9557, -1, -1], [9558, -1, -1]]"
1752927257.8008,-73.9999447464943,12805.82107555121,12805.82138668601,12816.461747502508,15865.460891638904,"[[9559, 1, 11443], [9559, 1, 11642], [9559, 1, 11759], [9559, -1, -1], [9560, -1, -1], [9561, -1, -1], [9562, -1, -1], [9563, 1, 11398], [9563, 1, 11434], [9563, 1, 11630], [9563, -1, -1], [9564, -1, -1], [9565, -1, -1], [9566, -1, -1], [9567, 1, 11981], [9567, 1, 12184], [9567, -1, -1], [9568, -1, -1], [9569, -1, -1]]"
1752927257.9116,-71.99994814395905,12805.821001261404,12805.82139821889,12816.461747502508,15865.460891638904,"[[9570, -1, -1], [9571, -1, -1], [9572, -1, -1], [9573, -1, -1], [9574, -1, -1], [9575, -1, -1], [9576, -1, -1], [9577, 1, 12096], [9577, 1, 12295], [9577, -1, -1], [9578, -1, -1], [9579, -1, -1], [9580, -1, -1]]"
1752927258.0218,-69.9999515414238,12805.821001261404,12805.821396390102,12816.461751971561,15865.460891638904,"[[9581, -1, -1], [9582, -1, -1], [9583, -1, -1], [9584, -1, -1], [9585, -1, -1], [9586, -1, -1], [9587, -1, -1], [9588, -1, -1], [9589, -1, -1], [9590, -1, -1], [9591, -1, -1]]"
1752927258.1318,-67.99995493888855,12805.82103373776,12805.821396390102,12816.461751971561,15865.460891638904,"[[9592, -1, -1], [9593, 1, 12396], [9593, 1, 12599], [9593, 1, 12741], [9593, -1, -1], [9594, -1, -1], [9595, -1, -1], [9596, -1, -1], [9597, -1, -1], [9598, -1, -1], [9599, -1, -1], [9600, -1, -1], [9601, -1, -1], [9602, -1, -1]]"
1752927258.2409,-65.9999583363533,12805.82103373776,12805.821396814945,12816.461751666897,15865.460891638904,"[[9603, -1, -1], [9604, -1, -1], [9605, -1, -1], [9606, -1, -1], [9607, -1, -1], [9608, -1, -1], [9609, -1, -1], [9610, -1, -1], [9611, -1, -1], [9612, -1, -1], [9613, -1, -1]]"
1752927258.3538,-63.999958008527756,12805.821186383282,12805.821396814945,12816.461751666897,15865.460891638904,"[[9614, -1, -1], [9615, -1, -1], [9616, -1, -1], [9617, -1, -1], [9618, -1, -1], [9619, -1, -1], [9620, -1, -1], [9621, -1, -1], [9622, -1, -1], [9623, -1, -1], [9624, -1, -1]]"
1752927258.4643,-61.99995768070221,12805.821186383282,12805.82139288766,12816.461747350786,15865.460891638904,"[[9625, -1, -1], [9626, -1, -1], [9627, -1, -1], [9628, -1, -1], [9629, -1, -1], [9630, -1, -1], [9631, -1, -1], [9632, -1, -1], [9633, -1, -1], [9634, -1, -1], [9635, -1, -1]]"
1752927258.5738,-59.99995735287666,12805.821213204146,12805.82139288766,12816.461747350786,15865.460891638904,"[[9636, -1, -1], [9637, -1, -1], [9638, -1, -1], [9639, -1, -1], [9640, -1, -1], [9641, -1, -1], [9642, -1, -1], [9643, -1, -1], [9644, -1, -1], [9645, -1, -1], [9646, -1, -1]]"
1752927258.6828,-57.99995702505112,12805.821213204146,12805.821389842851,12816.461746950024,15865.460891638904,"[[9647, -1, -1], [9648, -1, -1], [9649, -1, -1], [9650, -1, -1], [9651, -1, -1], [9652, -1, -1], [9653, -1, -1], [9654, -1, -1], [9655, -1, -1], [9656, -1, -1], [9657, -1, -1]]"
1752927258.7928,-55.99995669722557,12805.821088477674,12805.821389842851,12816.461746950024,15865.460891638904,"[[9658, -1, -1], [9659, -1, -1], [9660, -1, -1], [9661, -1, -1], [9662, -1, -1], [9663, -1, -1], [9664, -1, -1], [9665, -1, -1], [9666, -1, -1], [9667, 1, 10710], [9667, 1, 10909], [9667, 1, 11162], [9667, -1, -1], [9668, -1, -1]]"
1752927258.9048,-53.999956369400024,12805.821088477674,12805.821388711822,12816.461751958046,15865.460891638904,"[[9669, -1, -1], [9670, -1, -1], [9671, -1, -1], [9672, -1, -1], [9673, -1, -1], [9674, -1, -1], [9675, -1, -1], [9676, -1, -1], [9677, -1, -1], [9678, -1, -1], [9679, -1, -1]]"
1752927259.0148,-51.99995604157448,12805.82103997935,12805.821388711822,12816.461747681587,15865.460891638904,"[[9680, -1, -1], [9681, -1, -1], [9682, -1, -1], [9683, -1, -1], [9684, -1, -1], [9685, -1, -1], [9686, -1, -1], [9687, -1, -1], [9688, -1, -1], [9689, -1, -1], [9690, -1, -1]]"
1752927259.1248,-49.99995571374893,12805.82103997935,12805.821390266941,12816.461747681587,15865.460891638904,"[[9691, -1, -1], [9692, -1, -1], [9693, -1, -1], [9694, -1, -1], [9695, -1, -1], [9696, -1, -1], [9697, -1, -1], [9698, -1, -1], [9699, 1, 10448], [9699, 1, 10647], [9699, 1, 10897], [9699, 1, 11065], [9699, 1, 11096], [9699, 1, 11296], [9699, 1, 11478], [9699, -1, -1], [9700, -1, -1], [9701, -1, -1]]"
1752927259.2339,-47.999955385923386,12805.821000109743,12805.821390266941,12816.461749617905,15865.460891638904,"[[9702, -1, -1], [9703, -1, -1], [9704, -1, -1], [9705, -1, -1], [9706, -1, -1], [9707, -1, -1], [9708, -1, -1], [9709, -1, -1], [9710, -1, -1], [9711, -1, -1], [9712, -1, -1]]"
1752927259.3458,-45.99995505809784,12805.821000109743,12805.821409412067,12816.461749617905,15865.460891638904,"[[9713, 1, 10821], [9713, 1, 11007], [9713, -1, -1], [9714, -1, -1], [9715, 1, 9935], [9715, 1, 10134], [9715, -1, -1], [9716, -1, -1], [9717, -1, -1], [9718, -1, -1], [9719, -1, -1], [9720, -1, -1], [9721, -1, -1], [9722, -1, -1], [9723, -1, -1]]"
1752927259.4558,-43.99995473027229,12805.82120082201,12805.821409412067,12816.46174673365,15865.460891638904,"[[9724, -1, -1], [9725, -1, -1], [9726, -1, -1], [9727, -1, -1], [9728, -1, -1], [9729, -1, -1], [9730, -1, -1], [9731, -1, -1], [9732, -1, -1], [9733, -1, -1], [9734, -1, -1]]"
1752927259.5648,-41.99995440244675,12805.82120082201,12805.821416527411,12816.46174673365,15865.460891638904,"[[9735, -1, -1], [9736, -1, -1], [9737, -1, -1], [9738, -1, -1], [9739, -1, -1], [9740, -1, -1], [9741, 1, 10305], [9741, 1, 10348], [9741, 1, 10540], [9741, 1, 10747], [9741, -1, -1], [9742, -1, -1], [9743, -1, -1], [9744, -1, -1], [9745, -1, -1]]"
1752927259.6739,-39.9999540746212,12805.82113268998,12805.821416527411,12816.46174586098,15865.460891638904,"[[9746, -1, -1], [9747, -1, -1], [9748, -1, -1], [9749, -1, -1], [9750, -1, -1], [9751, -1, -1], [9752, -1, -1], [9753, -1, -1], [9754, -1, -1], [9755, -1, -1], [9756, -1, -1]]"
1752927259.7848,-37.999953746795654,12805.82113268998,12805.821423788098,12816.46174586098,15865.460891638904,"[[9757, -1, -1], [9758, -1, -1], [9759, 1, 11443], [9759, 1, 11629], [9759, -1, -1], [9760, -1, -1], [9761, -1, -1], [9762, -1, -1], [9763, -1, -1], [9764, -1, -1], [9765, -1, -1], [9766, -1, -1], [9767, -1, -1]]"
1752927259.8949,-35.99995341897011,12805.821116254523,12805.821423788098,12816.461757934914,15865.460891638904,"[[9768, -1, -1], [9769, -1, -1], [9770, -1, -1], [9771, -1, -1], [9772, -1, -1], [9773, -1, -1], [9774, -1, -1], [9775, -1, -1], [9776, 1, 10108], [9776, 1, 10312], [9776, -1, -1], [9777, -1, -1], [9778, -1, -1]]"
1752927260.0048,-33.99995309114456,12805.821116254523,12805.821426161512,12816.461757934914,15865.460891638904,"[[9779, -1, -1], [9780, -1, -1], [9781, -1, -1], [9782, 1, 10912], [9782, 1, 11115], [9782, -1, -1], [9783, -1, -1], [9784, -1, -1], [9785, -1, -1], [9786, 1, 9563], [9786, 1, 9605], [9786, 1, 9793], [9786, -1, -1], [9787, -1, -1], [9788, -1, -1], [9789, -1, -1]]"
1752927260.1138,-31.999952763319016,12805.821078451,12805.821426161512,12816.461749861532,15865.460891638904,"[[9790, -1, -1], [9791, -1, -1], [9792, -1, -1], [9793, -1, -1], [9794, -1, -1], [9795, -1, -1], [9796, -1, -1], [9797, 1, 12449], [9797, 1, 12648], [9797, -1, -1], [9798, -1, -1], [9799, -1, -1], [9800, -1, -1]]"
1752927260.2248,-29.99995243549347,12805.821078451,12805.821424089163,12816.461749861532,15865.460891638904,"[[9801, -1, -1], [9802, 1, 10854], [9802, 1, 12187], [9802, 1, 12389], [9802, 1, 14650], [9802, -1, -1], [9803, 1, 10253], [9803, 1, 10455], [9803, -1, -1], [9804, -1, -1], [9805, -1, -1], [9806, -1, -1], [9807, -1, -1], [9808, -1, -1], [9809, -1, -1], [9810, -1, -1], [9811, -1, -1]]"
1752927260.3358,-27.999952107667923,12805.821124905337,12805.821424089163,12816.46174442913,15865.460891638904,"[[9812, -1, -1], [9813, -1, -1], [9814, -1, -1], [9815, -1, -1], [9816, -1, -1], [9817, -1, -1], [9818, -1, -1], [9819, -1, -1], [9820, -1, -1], [9821, -1, -1], [9822, -1, -1]]"
1752927260.4458,-25.999951779842377,12805.821139955091,12805.821409034472,12816.46174442913,15865.460891638904,"[[9823, -1, -1], [9824, -1, -1], [9825, -1, -1], [9826, -1, -1], [9827, -1, -1], [9828, -1, -1], [9829, -1, -1], [9830, -1, -1], [9831, -1, -1], [9832, -1, -1], [9833, -1, -1]]"
1752927260.5568,-23.99995145201683,12805.821139955091,12805.821409034472,12816.46174442913,15865.460891638904,"[[9834, -1, -1], [9835, -1, -1], [9836, -1, -1], [9837, -1, -1], [9838, 1, 10714], [9838, 1, 10914], [9838, -1, -1], [9839, -1, -1], [9840, -1, -1], [9841, -1, -1], [9842, -1, -1], [9843, -1, -1], [9844, -1, -1]]"
1752927260.6658,-21.999951124191284,12805.821139955091,12805.821438434778,12816.461752763067,15865.460891638904,"[[9845, -1, -1], [9846, -1, -1], [9847, -1, -1], [9848, -1, -1], [9849, -1, -1], [9850, -1, -1], [9851, -1, -1], [9852, -1, -1], [9853, -1, -1], [9854, -1, -1], [9855, -1, -1]]"
1752927260.7768,-19.999950796365738,12805.82118421294,12805.821438434778,12816.461752763067,15865.460891638904,"[[9856, -1, -1], [9857, -1, -1], [9858, -1, -1], [9859, 1, 10426], [9859, 1, 10629], [9859, 1, 10747], [9859, -1, -1], [9860, -1, -1], [9861, -1, -1], [9862, -1, -1], [9863, -1, -1], [9864, -1, -1], [9865, -1, -1], [9866, -1, -1]]"
1752927260.8883,-17.99995046854019,12805.82118421294,12805.821421186592,12816.461748117854,15865.460891638904,"[[9867, -1, -1], [9868, 1, 11170], [9868, 1, 11369], [9868, -1, -1], [9869, -1, -1], [9870, -1, -1], [9871, -1, -1], [9872, -1, -1], [9873, -1, -1], [9874, -1, -1], [9875, -1, -1], [9876, -1, -1], [9877, -1, -1]]"
1752927261.0,-15.999950140714647,12805.821122477206,12805.821421186592,12816.461748117854,15865.460891638904,"[[9879, -1, -1], [9880, -1, -1], [9881, -1, -1], [9882, -1, -1], [9883, -1, -1], [9884, -1, -1], [9885, -1, -1], [9886, -1, -1], [9887, -1, -1], [9888, 1, 10379], [9888, 1, 10577], [9888, 1, 10743], [9888, -1, -1], [9889, -1, -1]]"
1752927261.1098,-13.9999498128891,12805.821122477206,12805.821421186592,12816.461752734056,15865.460891638904,"[[9890, 1, 10645], [9890, 1, 10848], [9890, -1, -1], [9891, 1, 10468], [9891, 1, 10666], [9891, -1, -1], [9892, -1, -1], [9893, -1, -1], [9894, -1, -1], [9895, -1, -1], [9896, -1, -1], [9897, -1, -1], [9898, 1, 10782], [9898, 1, 10984], [9898, 1, 11093], [9898, 1, 11282], [9898, -1, -1], [9899, -1, -1], [9900, 1, 11951], [9900, 1, 12135], [9900, -1, -1]]"
1752927261.2208,-11.999949485063553,12805.821122477206,12805.821412300418,12816.461752734056,15865.460891638904,"[[9901, 1, 10814], [9901, 1, 11017], [9901, -1, -1], [9902, -1, -1], [9903, 1, 10545], [9903, 1, 10732], [9903, -1, -1], [9904, -1, -1], [9905, -1, -1], [9906, -1, -1], [9907, -1, -1], [9908, -1, -1], [9909, -1, -1], [9910, -1, -1], [9911, 1, 10841], [9911, 1, 11041], [9911, -1, -1]]"
1752927261.3318,-9.999949157238007,12805.821068280657,12805.821412300418,12816.461751392932,15865.460891638904,"[[9912, 1, 11807], [9912, 1, 11993], [9912, -1, -1], [9913, 1, 10569], [9913, 1, 10755], [9913, -1, -1], [9914, 1, 10364], [9914, 1, 10563], [9914, -1, -1], [9915, 1, 13484], [9915, 1, 13657], [9915, -1, -1], [9916, -1, -1], [9917, -1, -1], [9918, -1, -1], [9919, -1, -1], [9920, 1, 11278], [9920, 1, 11481], [9920, -1, -1], [9921, -1, -1], [9922, -1, -1]]"
1752927261.4418,-7.999949295073748,12805.821068280657,12805.821412681444,12816.461751392932,15865.460891638904,"[[9923, -1, -1], [9924, 1, 11026], [9924, -1, -1], [9925, -1, -1], [9926, -1, -1], [9927, -1, -1], [9928, 1, 10066], [9928, 1, 10698], [9928, 1, 12430], [9928, 1, 12621], [9928, -1, -1], [9929, -1, -1], [9930, -1, -1], [9931, -1, -1], [9932, -1, -1], [9933, 1, 10346], [9933, 1, 10549], [9933, 1, 10705], [9933, -1, -1]]"
1752927261.5528,-5.999949432909489,12805.821086883932,12805.821412681444,12816.461751392932,15865.460891638904,"[[9934, -1, -1], [9935, 1, 13764], [9935, 1, 13798], [9935, 1, 13994], [9935, 1, 14456], [9935, -1, -1], [9936, 1, 10574], [9936, 1, 10763], [9936, -1, -1], [9937, -1, -1], [9938, 1, 10089], [9938, 1, 10272], [9938, 1, 11808], [9938, 1, 12008], [9938, -1, -1], [9939, -1, -1], [9940, -1, -1], [9941, -1, -1], [9942, -1, -1], [9943, -1, -1], [9944, -1, -1]]"
1752927261.6648,-3.999949337914586,12805.821086883932,12805.821412681444,12816.461752641435,15865.460891638904,"[[9945, -1, -1], [9946, -1, -1], [9947, 1, 10958], [9947, 1, 10992], [9947, 1, 11188], [9947, 1, 12181], [9947, 1, 12383], [9947, -1, -1], [9948, 1, 11180], [9948, 1, 11206], [9948, 1, 11410], [9948, -1, -1], [9949, 1, 13616], [9949, 1, 13785], [9949, -1, -1], [9950, 1, 10018], [9950, 1, 10217], [9950, 1, 11357], [9950, 1, 11541], [9950, -1, -1], [9951, -1, -1], [9952, 1, 9910], [9952, 1, 10113], [9952, -1, -1], [9953, -1, -1], [9954, 1, 9850], [9954, 1, 9884], [9954, 1, 10080], [9954, -1, -1], [9955, -1, -1]]"
