time,Voltage,First,Diode,data
1748599482.7716,-4.000041702762246,12805.451026791277,12816.461481661438,"[[5799, 1, 16081], [5799, 1, 16133], [5799, 1, 16215], [5799, 1, 16317], [5799, 1, 16615], [5799, -1, -1], [5800, 1, 14572], [5800, 1, 14758], [5800, 1, 15559], [5800, 1, 15608], [5800, 1, 15794], [5800, 1, 15988], [5800, 1, 16178], [5800, -1, -1], [5801, 1, 15215], [5801, 1, 15418], [5801, 1, 16175], [5801, 1, 16373], [5801, 1, 17636], [5801, -1, -1], [5802, 1, 13946], [5802, 1, 13975], [5802, 1, 14174], [5802, 1, 14428], [5802, 1, 17539], [5802, 1, 17723], [5802, -1, -1], [5803, -1, -1]]"
1748599482.8286,-3.0000417716801167,12805.451026791277,12816.461481661438,"[[5804, -1, -1], [5805, 1, 15932], [5805, 1, 15972], [5805, 1, 16188], [5805, 1, 16238], [5805, -1, -1], [5806, 1, 15393], [5806, 1, 15429], [5806, 1, 15627], [5806, 1, 15729], [5806, 1, 15897], [5806, 1, 16105], [5806, -1, -1], [5807, 1, 14459], [5807, 1, 14506], [5807, 1, 14697], [5807, 1, 14894], [5807, 1, 15134], [5807, -1, -1], [5808, -1, -1], [5809, -1, -1]]"
1748599482.8857,-2.0000417241826653,12805.451026791277,12816.461479545032,"[[5810, 1, 14052], [5810, 1, 14236], [5810, -1, -1], [5811, -1, -1], [5812, -1, -1], [5813, 1, 18950], [5813, 1, 19018], [5813, 1, 19150], [5813, 1, 19181], [5813, 1, 19382], [5813, 1, 19427], [5813, -1, -1], [5814, 1, 14875], [5814, 1, 14920], [5814, 1, 15107], [5814, -1, -1], [5815, -1, -1]]"
1748599482.9416,-1.0000417241814432,12805.451034660811,12816.461479545032,"[[5816, 1, 13927], [5816, 1, 14126], [5816, -1, -1], [5817, -1, -1], [5818, 1, 16421], [5818, 1, 16624], [5818, 1, 16960], [5818, -1, -1], [5819, -1, -1], [5820, 1, 14552], [5820, 1, 14736], [5820, 1, 15762], [5820, 1, 15971], [5820, 1, 16699], [5820, 1, 16733], [5820, 1, 16928], [5820, 1, 17741], [5820, 1, 17949], [5820, -1, -1]]"
1748599482.9976,-4.1745603084585026e-05,12805.451034660811,12816.461478661156,"[[5821, -1, -1], [5822, 1, 16115], [5822, 1, 16148], [5822, 1, 16317], [5822, 1, 16352], [5822, 1, 16558], [5822, -1, -1], [5823, -1, -1], [5824, -1, -1], [5825, 1, 17369], [5825, 1, 17568], [5825, -1, -1], [5826, 1, 16550], [5826, 1, 16755], [5826, 1, 17069], [5826, 1, 17242], [5826, 1, 17273], [5826, 1, 17482], [5826, -1, -1]]"
1748599483.0541,0.9999581854790449,12805.451021703126,12816.461478661156,"[[5827, 1, 14939], [5827, 1, 15011], [5827, 1, 15138], [5827, -1, -1], [5828, -1, -1], [5829, -1, -1], [5830, -1, -1], [5831, -1, -1]]"
1748599483.1103,1.9999581165611744,12805.451021703126,12816.461478661156,"[[5833, -1, -1], [5834, 1, 15418], [5834, 1, 15621], [5834, -1, -1], [5835, 1, 14899], [5835, 1, 14941], [5835, 1, 15099], [5835, 1, 15129], [5835, 1, 17159], [5835, -1, -1], [5836, -1, -1], [5837, 1, 18216], [5837, 1, 18258], [5837, 1, 18449], [5837, -1, -1]]"
1748599483.1656,2.9999582804739475,12805.4510323646,12816.461483270621,"[[5838, -1, -1], [5839, -1, -1], [5840, 1, 12899], [5840, 1, 13091], [5840, -1, -1], [5841, 1, 15015], [5841, 1, 15214], [5841, 1, 15378], [5841, -1, -1], [5842, -1, -1], [5843, 1, 16455], [5843, 1, 16639], [5843, -1, -1]]"
1748599483.2229,3.9999584443867207,12805.4510323646,12816.461483270621,"[[5844, -1, -1], [5845, -1, -1], [5846, -1, -1], [5847, -1, -1], [5848, -1, -1]]"
1748599483.2796,4.999958608299494,12805.4510323646,12816.461481102997,"[[5849, -1, -1], [5850, -1, -1], [5851, -1, -1], [5852, -1, -1], [5853, 1, 16447], [5853, 1, 16482], [5853, 1, 16677], [5853, 1, 16970], [5853, -1, -1], [5854, -1, -1]]"
1748599483.3366,5.999958772212267,12805.451052524902,12816.461481102997,"[[5855, 1, 17731], [5855, 1, 17761], [5855, 1, 17960], [5855, 1, 18148], [5855, -1, -1], [5856, -1, -1], [5857, -1, -1], [5858, 1, 17134], [5858, 1, 17167], [5858, 1, 17362], [5858, -1, -1], [5859, -1, -1], [5860, 1, 15134], [5860, 1, 15324], [5860, 1, 18139], [5860, 1, 18338], [5860, 1, 18572], [5860, -1, -1]]"
1748599483.3936,6.999958470463753,12805.451052524902,12816.461480864087,"[[5861, -1, -1], [5862, 1, 15253], [5862, 1, 15461], [5862, -1, -1], [5863, -1, -1], [5864, -1, -1], [5865, -1, -1]]"
1748599483.4496,7.999958634376525,12805.451037268016,12816.461480864087,"[[5866, -1, -1], [5867, 1, 20797], [5867, 1, 20841], [5867, 1, 21029], [5867, -1, -1], [5868, 1, 15487], [5868, 1, 15686], [5868, -1, -1], [5869, -1, -1], [5870, -1, -1], [5871, -1, -1]]"
1748599483.5056,8.999958798289299,12805.451037268016,12816.461476097016,"[[5872, -1, -1], [5873, -1, -1], [5874, 1, 9374], [5874, 1, 9401], [5874, -1, -1], [5875, -1, -1], [5876, -1, -1], [5877, 1, 30576], [5877, -1, -1]]"
1748599483.5636,9.999958962202072,12805.451051599595,12816.461476097016,"[[5878, -1, -1], [5879, 1, 48221], [5879, -1, -1], [5880, -1, -1], [5881, 1, 52581], [5881, -1, -1], [5882, -1, -1]]"
1748599483.6206,10.999959126114845,12805.451051599595,12816.461476097016,"[[5883, -1, -1], [5884, -1, -1], [5885, 1, 93530], [5885, 1, 93576], [5885, -1, -1], [5886, 1, 80479], [5886, -1, -1], [5887, -1, -1], [5888, -1, -1]]"
1748599483.6766,11.999959290027618,12805.451048668501,12816.46147723014,"[[5889, -1, -1], [5890, 1, 110367], [5890, -1, -1], [5891, 1, 13385], [5891, 1, 13412], [5891, 1, 13616], [5891, -1, -1], [5892, -1, -1], [5893, -1, -1], [5894, -1, -1]]"
1748599483.7336,12.999959453940392,12805.451048668501,12816.46147723014,"[[5895, -1, -1], [5896, -1, -1], [5897, 1, 170438], [5897, -1, -1], [5898, 1, 171200], [5898, -1, -1], [5899, -1, -1]]"
1748599483.7896,13.999959617853165,12805.451048668501,12816.461479404577,"[[5900, -1, -1], [5901, -1, -1], [5902, -1, -1], [5903, -1, -1], [5904, -1, -1], [5905, -1, -1]]"
1748599483.8466,14.999959781765938,12805.451040484604,12816.461479404577,"[[5906, -1, -1], [5907, 1, 238087], [5907, -1, -1], [5908, -1, -1], [5909, 1, 242258], [5909, -1, -1], [5910, -1, -1], [5911, -1, -1]]"
1748599483.9036,15.999959945678711,12805.451040484604,12816.461471796736,"[[5912, 1, 251456], [5912, -1, -1], [5913, -1, -1], [5914, -1, -1], [5915, 1, 282783], [5915, 1, 282840], [5915, -1, -1], [5916, 1, 288527], [5916, -1, -1]]"
1748599483.9596,16.999960109591484,12805.45101203904,12816.461471796736,"[[5917, 1, 276034], [5917, 1, 276083], [5917, -1, -1], [5918, -1, -1], [5919, -1, -1], [5920, 1, 17121], [5920, 1, 17306], [5920, -1, -1], [5921, -1, -1], [5922, 1, 14878], [5922, 1, 15076], [5922, -1, -1]]"
1748599484.0166,17.999960273504257,12805.45101203904,12816.461471796736,"[[5923, -1, -1], [5924, -1, -1], [5925, 1, 356610], [5925, -1, -1], [5926, -1, -1], [5927, 1, 366704], [5927, -1, -1], [5928, 1, 360742], [5928, -1, -1]]"
1748599484.0736,18.99996043741703,12805.451017240252,12816.46147775434,"[[5929, -1, -1], [5930, -1, -1], [5931, -1, -1], [5932, -1, -1], [5933, -1, -1]]"
1748599484.1296,19.999960601329803,12805.451017240252,12816.46147775434,"[[5934, -1, -1], [5935, 1, 394044], [5935, -1, -1], [5936, -1, -1], [5937, -1, -1], [5938, -1, -1], [5939, -1, -1]]"
1748599484.1856,20.999960765242577,12805.451017240252,12816.46147621533,"[[5940, -1, -1], [5941, -1, -1], [5942, -1, -1], [5943, -1, -1], [5944, -1, -1], [5945, -1, -1]]"
1748599484.2436,21.99996092915535,12805.451023441325,12816.46147621533,"[[5946, -1, -1], [5947, -1, -1], [5948, -1, -1], [5949, -1, -1], [5950, -1, -1]]"
1748599484.2996,22.999961093068123,12805.451023441325,12816.461473413678,"[[5951, -1, -1], [5952, -1, -1], [5953, -1, -1], [5954, -1, -1], [5955, -1, -1], [5956, -1, -1]]"
1748599484.3566,23.999961256980896,12805.451031979195,12816.461473413678,"[[5957, -1, -1], [5958, -1, -1], [5959, -1, -1], [5960, 1, 15425], [5960, 1, 15598], [5960, 1, 15624], [5960, 1, 15957], [5960, -1, -1], [5961, -1, -1], [5962, -1, -1]]"
1748599484.4126,24.99996142089367,12805.451031979195,12816.461473413678,"[[5963, -1, -1], [5964, -1, -1], [5965, 1, 14221], [5965, 1, 14431], [5965, -1, -1], [5966, -1, -1], [5967, -1, -1]]"
1748599484.4687,25.999961584806442,12805.451031979195,12816.46148140223,"[[5968, -1, -1], [5969, -1, -1], [5970, -1, -1], [5971, -1, -1], [5972, -1, -1], [5973, -1, -1]]"
1748599484.5251,26.999961748719215,12805.451025586575,12816.46148140223,"[[5974, -1, -1], [5975, -1, -1], [5976, -1, -1], [5977, -1, -1], [5978, -1, -1]]"
1748599484.5826,27.99996191263199,12805.451025586575,12816.461479263517,"[[5980, -1, -1], [5981, -1, -1], [5982, -1, -1], [5983, -1, -1], [5984, -1, -1]]"
1748599484.6386,28.99996207654476,12805.451028712621,12816.461479263517,"[[5985, -1, -1], [5986, -1, -1], [5987, -1, -1], [5988, -1, -1], [5989, -1, -1], [5990, -1, -1]]"
1748599484.6956,29.999962240457535,12805.451028712621,12816.461478978932,"[[5991, -1, -1], [5992, -1, -1], [5993, -1, -1], [5994, 1, 17762], [5994, 1, 17795], [5994, 1, 17992], [5994, -1, -1], [5995, -1, -1], [5996, -1, -1]]"
1748599484.7526,30.99996054172516,12805.45102037382,12816.461478978932,"[[5997, -1, -1], [5998, -1, -1], [5999, -1, -1], [6000, -1, -1], [6001, -1, -1]]"
1748599484.8086,31.999958842992783,12805.45102037382,12816.46148355794,"[[6002, -1, -1], [6003, -1, -1], [6004, -1, -1], [6005, -1, -1], [6006, -1, -1], [6007, -1, -1]]"
1748599484.8656,32.99995714426041,12805.451020565384,12816.46148355794,"[[6008, -1, -1], [6009, -1, -1], [6010, -1, -1], [6011, -1, -1], [6012, -1, -1], [6013, -1, -1]]"
1748599484.9236,33.99995544552803,12805.451020565384,12816.46148355794,"[[6014, -1, -1], [6015, -1, -1], [6016, -1, -1], [6017, -1, -1], [6018, -1, -1]]"
1748599484.9796,34.999953746795654,12805.45101668643,12816.461478661844,"[[6019, -1, -1], [6020, -1, -1], [6021, -1, -1], [6022, -1, -1], [6023, -1, -1], [6024, -1, -1]]"
1748599485.0366,35.99995204806328,12805.45101668643,12816.461478661844,"[[6025, -1, -1], [6026, -1, -1], [6027, -1, -1], [6028, -1, -1], [6029, -1, -1], [6030, -1, -1]]"
1748599485.0938,36.9999503493309,12805.45101668643,12816.461479182552,"[[6031, -1, -1], [6032, -1, -1], [6033, -1, -1], [6034, -1, -1], [6035, -1, -1]]"
1748599485.1506,37.999948650598526,12805.451014445829,12816.461479182552,"[[6036, -1, -1], [6037, -1, -1], [6038, -1, -1], [6039, 1, 13862], [6039, 1, 13907], [6039, 1, 14094], [6039, 1, 14333], [6039, -1, -1], [6040, -1, -1], [6041, -1, -1]]"
1748599485.2086,38.99994695186615,12805.451014445829,12816.461479351132,"[[6042, -1, -1], [6043, -1, -1], [6044, -1, -1], [6045, -1, -1], [6046, -1, -1], [6047, -1, -1]]"
1748599485.2651,39.999945253133774,12805.451027541658,12816.461479351132,"[[6048, -1, -1], [6049, -1, -1], [6050, -1, -1], [6051, -1, -1], [6052, -1, -1]]"
1748599485.3216,40.9999435544014,12805.451027541658,12816.461479351132,"[[6054, -1, -1], [6055, -1, -1], [6056, -1, -1], [6057, -1, -1], [6058, 1, 15291], [6058, 1, 15490], [6058, -1, -1]]"
1748599485.3777,41.99994185566902,12805.451032085659,12816.461481821743,"[[6059, -1, -1], [6060, -1, -1], [6061, -1, -1], [6062, -1, -1], [6063, -1, -1], [6064, -1, -1]]"
1748599485.4341,42.999940156936646,12805.451032085659,12816.461481821743,"[[6065, -1, -1], [6066, -1, -1], [6067, -1, -1], [6068, -1, -1], [6069, -1, -1]]"
1748599485.4916,43.99993845820427,12805.451032085659,12816.461479107667,"[[6071, -1, -1], [6072, 1, 13494], [6072, 1, 13534], [6072, 1, 13725], [6072, -1, -1], [6073, -1, -1], [6074, -1, -1], [6075, -1, -1]]"
1748599485.5476,44.99993675947189,12805.451036220615,12816.461479107667,"[[6076, -1, -1], [6077, -1, -1], [6078, -1, -1], [6079, -1, -1], [6080, -1, -1], [6081, -1, -1]]"
1748599485.6041,45.99993506073952,12805.451036220615,12816.461481541353,"[[6082, -1, -1], [6083, -1, -1], [6084, -1, -1], [6085, -1, -1], [6086, -1, -1]]"
1748599485.6606,46.99993336200714,12805.4510211024,12816.461481541353,"[[6088, -1, -1], [6089, -1, -1], [6090, -1, -1], [6091, -1, -1], [6092, -1, -1]]"
1748599485.7176,47.999931663274765,12805.4510211024,12816.461472240004,"[[6093, -1, -1], [6094, -1, -1], [6095, -1, -1], [6096, -1, -1], [6097, -1, -1], [6098, -1, -1]]"
1748599485.7741,48.99992996454239,12805.451026611698,12816.461472240004,"[[6099, -1, -1], [6100, -1, -1], [6101, -1, -1], [6102, -1, -1], [6103, -1, -1]]"
1748599485.8306,49.99992826581001,12805.451026611698,12816.461472240004,"[[6105, -1, -1], [6106, -1, -1], [6107, -1, -1], [6108, -1, -1], [6109, -1, -1]]"
1748599485.8866,50.99992656707764,12805.451026611698,12816.461479711783,"[[6110, -1, -1], [6111, -1, -1], [6112, -1, -1], [6113, -1, -1], [6114, -1, -1], [6115, -1, -1]]"
1748599485.9436,51.99992486834526,12805.451017522642,12816.461479711783,"[[6116, -1, -1], [6117, -1, -1], [6118, 1, 13994], [6118, 1, 14178], [6118, -1, -1], [6119, -1, -1], [6120, -1, -1]]"
1748599485.9996,52.999923169612885,12805.451017522642,12816.461472986006,"[[6121, -1, -1], [6122, -1, -1], [6123, -1, -1], [6124, -1, -1], [6125, -1, -1], [6126, -1, -1]]"
1748599486.0556,53.99992147088051,12805.451012325064,12816.461472986006,"[[6127, -1, -1], [6128, -1, -1], [6129, -1, -1], [6130, -1, -1], [6131, -1, -1], [6132, -1, -1]]"
1748599486.1126,54.99991977214813,12805.451012325064,12816.461472986006,"[[6133, -1, -1], [6134, -1, -1], [6135, -1, -1], [6136, -1, -1], [6137, -1, -1]]"
1748599486.1686,55.999918073415756,12805.451021565332,12816.461477572318,"[[6138, -1, -1], [6139, -1, -1], [6140, -1, -1], [6141, -1, -1], [6142, -1, -1], [6143, -1, -1]]"
1748599486.2266,56.99991637468338,12805.451021565332,12816.461477572318,"[[6144, -1, -1], [6145, -1, -1], [6146, -1, -1], [6147, -1, -1], [6148, -1, -1], [6149, -1, -1]]"
1748599486.2836,57.999914675951004,12805.451021565332,12816.461481077855,"[[6150, -1, -1], [6151, -1, -1], [6152, -1, -1], [6153, -1, -1], [6154, -1, -1]]"
1748599486.3406,58.99991297721863,12805.451013463104,12816.461481077855,"[[6155, -1, -1], [6156, -1, -1], [6157, -1, -1], [6158, -1, -1], [6159, -1, -1], [6160, -1, -1]]"
1748599486.4076,-60.99999865889549,12805.451013463104,12816.461473129397,"[[6162, -1, -1], [6163, -1, -1], [6164, -1, -1], [6165, -1, -1], [6166, -1, -1], [6167, -1, -1]]"
1748599486.4641,-60.00000035762787,12805.45102800345,12816.461473129397,"[[6168, -1, -1], [6169, -1, -1], [6170, -1, -1], [6171, -1, -1], [6172, -1, -1]]"
1748599486.5206,-59.000002056360245,12805.45102800345,12816.461478033298,"[[6174, -1, -1], [6175, -1, -1], [6176, -1, -1], [6177, -1, -1], [6178, -1, -1]]"
1748599486.5777,-58.00000375509262,12805.451025971657,12816.461478033298,"[[6179, -1, -1], [6180, -1, -1], [6181, -1, -1], [6182, -1, -1], [6183, -1, -1], [6184, -1, -1]]"
1748599486.6356,-57.000005453825,12805.451025971657,12816.46148123472,"[[6185, -1, -1], [6186, -1, -1], [6187, -1, -1], [6188, -1, -1], [6189, -1, -1], [6190, -1, -1]]"
1748599486.6926,-56.00000715255737,12805.451010160754,12816.46148123472,"[[6191, -1, -1], [6192, -1, -1], [6193, -1, -1], [6194, -1, -1], [6195, -1, -1]]"
1748599486.7486,-55.00000885128975,12805.451010160754,12816.46148123472,"[[6196, -1, -1], [6197, -1, -1], [6198, -1, -1], [6199, -1, -1], [6200, -1, -1], [6201, -1, -1]]"
1748599486.8066,-54.000010550022125,12805.45100485434,12816.461482324594,"[[6202, 1, 13250], [6202, 1, 13280], [6202, 1, 13480], [6202, 1, 13611], [6202, -1, -1], [6203, -1, -1], [6204, -1, -1], [6205, -1, -1], [6206, -1, -1], [6207, -1, -1]]"
1748599486.8636,-53.0000122487545,12805.45100485434,12816.461482324594,"[[6208, -1, -1], [6209, -1, -1], [6210, 1, 17326], [6210, 1, 17525], [6210, -1, -1], [6211, -1, -1], [6212, -1, -1]]"
1748599486.9216,-52.00001394748688,12805.45100485434,12816.461480918964,"[[6213, -1, -1], [6214, -1, -1], [6215, -1, -1], [6216, -1, -1], [6217, -1, -1], [6218, -1, -1]]"
1748599486.9776,-51.00001564621925,12805.450982573742,12816.461480918964,"[[6219, -1, -1], [6220, -1, -1], [6221, -1, -1], [6222, -1, -1], [6223, -1, -1], [6224, -1, -1]]"
1748599487.0336,-50.00001734495163,12805.450982573742,12816.461480918964,"[[6225, -1, -1], [6226, -1, -1], [6227, -1, -1], [6228, -1, -1], [6229, -1, -1]]"
1748599487.0906,-49.000019043684006,12805.450977295795,12816.4614747147,"[[6230, -1, -1], [6231, -1, -1], [6232, -1, -1], [6233, -1, -1], [6234, -1, -1], [6235, -1, -1]]"
1748599487.1476,-48.00002074241638,12805.450977295795,12816.4614747147,"[[6236, -1, -1], [6237, -1, -1], [6238, -1, -1], [6239, -1, -1], [6240, -1, -1], [6241, -1, -1]]"
1748599487.2051,-47.00002244114876,12805.45096855681,12816.461475248003,"[[6242, -1, -1], [6243, -1, -1], [6244, -1, -1], [6245, -1, -1], [6246, -1, -1]]"
1748599487.2616,-46.000024139881134,12805.45096855681,12816.461475248003,"[[6248, -1, -1], [6249, -1, -1], [6250, -1, -1], [6251, -1, -1], [6252, -1, -1]]"
1748599487.3186,-45.00002583861351,12805.45096855681,12816.461477283248,"[[6253, -1, -1], [6254, -1, -1], [6255, -1, -1], [6256, -1, -1], [6257, -1, -1], [6258, -1, -1]]"
1748599487.3756,-44.000027537345886,12805.450982689372,12816.461477283248,"[[6259, -1, -1], [6260, -1, -1], [6261, -1, -1], [6262, -1, -1], [6263, -1, -1], [6264, 1, 14905], [6264, 1, 15093], [6264, -1, -1]]"
1748599487.4336,-43.00002923607826,12805.450982689372,12816.461477974983,"[[6265, -1, -1], [6266, 1, 17908], [6266, 1, 17950], [6266, 1, 18121], [6266, 1, 18320], [6266, -1, -1], [6267, -1, -1], [6268, 1, 14549], [6268, 1, 14748], [6268, -1, -1], [6269, -1, -1]]"
1748599487.4896,-42.00003093481064,12805.450991034639,12816.461477974983,"[[6270, -1, -1], [6271, 1, 16049], [6271, 1, 16233], [6271, -1, -1], [6272, -1, -1], [6273, -1, -1], [6274, -1, -1], [6275, -1, -1]]"
1748599487.5456,-41.000032633543015,12805.450991034639,12816.461473389916,"[[6276, -1, -1], [6277, -1, -1], [6278, -1, -1], [6279, -1, -1], [6280, -1, -1], [6281, -1, -1]]"
1748599487.6027,-40.00003433227539,12805.450992197035,12816.461473389916,"[[6282, -1, -1], [6283, -1, -1], [6284, -1, -1], [6285, -1, -1], [6286, 1, 17020], [6286, 1, 17206], [6286, -1, -1]]"
1748599487.6598,-39.00003603100777,12805.450992197035,12816.461473389916,"[[6287, -1, -1], [6288, -1, -1], [6289, -1, -1], [6290, -1, -1], [6291, -1, -1], [6292, -1, -1]]"
1748599487.7167,-38.00003772974014,12805.450986040356,12816.461473102758,"[[6293, -1, -1], [6294, -1, -1], [6295, -1, -1], [6296, -1, -1], [6297, -1, -1], [6298, -1, -1]]"
1748599487.7741,-37.00003942847252,12805.450986040356,12816.461473102758,"[[6299, -1, -1], [6300, -1, -1], [6301, -1, -1], [6302, -1, -1], [6303, -1, -1]]"
1748599487.8326,-36.000041127204895,12805.450986040356,12816.46147869516,"[[6305, -1, -1], [6306, -1, -1], [6307, -1, -1], [6308, -1, -1], [6309, -1, -1]]"
1748599487.8876,-35.00004282593727,12805.450983529206,12816.46147869516,"[[6310, -1, -1], [6311, 1, 15581], [6311, 1, 15784], [6311, -1, -1], [6312, -1, -1], [6313, 1, 15480], [6313, 1, 15514], [6313, 1, 15709], [6313, -1, -1], [6314, -1, -1], [6315, -1, -1]]"
1748599487.9436,-34.00004452466965,12805.450983529206,12816.46147649618,"[[6316, -1, -1], [6317, -1, -1], [6318, -1, -1], [6319, -1, -1], [6320, 1, 16809], [6320, 1, 16858], [6320, 1, 17041], [6320, -1, -1]]"
1748599488.0006,-33.00004622340202,12805.450985382668,12816.46147649618,"[[6321, -1, -1], [6322, -1, -1], [6323, -1, -1], [6324, -1, -1], [6325, -1, -1], [6326, -1, -1]]"
1748599488.0566,-32.00004605948925,12805.450985382668,12816.46147649618,"[[6327, -1, -1], [6328, -1, -1], [6329, -1, -1], [6330, -1, -1], [6331, -1, -1], [6332, 1, 15556], [6332, 1, 15742], [6332, -1, -1]]"
1748599488.1136,-31.000045895576477,12805.450963810348,12816.461476700582,"[[6333, -1, -1], [6334, -1, -1], [6335, -1, -1], [6336, -1, -1], [6337, -1, -1]]"
1748599488.1696,-30.000045731663704,12805.450963810348,12816.461476700582,"[[6338, -1, -1], [6339, -1, -1], [6340, -1, -1], [6341, -1, -1], [6342, -1, -1], [6343, -1, -1]]"
1748599488.2256,-29.00004556775093,12805.450963810348,12816.46148099469,"[[6344, 1, 13943], [6344, 1, 14129], [6344, -1, -1], [6345, -1, -1], [6346, -1, -1], [6347, -1, -1], [6348, -1, -1], [6349, -1, -1]]"
1748599488.2826,-28.000045403838158,12805.450959403684,12816.46148099469,"[[6350, 1, 14677], [6350, 1, 14712], [6350, 1, 14907], [6350, -1, -1], [6351, -1, -1], [6352, -1, -1], [6353, -1, -1], [6354, 1, 14670], [6354, 1, 14869], [6354, 1, 14985], [6354, -1, -1]]"
1748599488.3386,-27.000045239925385,12805.450959403684,12816.461478989497,"[[6355, -1, -1], [6356, 1, 13543], [6356, 1, 13732], [6356, -1, -1], [6357, -1, -1], [6358, 1, 15521], [6358, 1, 15562], [6358, 1, 15756], [6358, 1, 15934], [6358, -1, -1], [6359, -1, -1], [6360, -1, -1]]"
1748599488.3951,-26.00004507601261,12805.450973063402,12816.461478989497,"[[6361, -1, -1], [6362, 1, 15461], [6362, 1, 15499], [6362, 1, 15691], [6362, -1, -1], [6363, -1, -1], [6364, -1, -1], [6365, -1, -1]]"
1748599488.4526,-25.00004491209984,12805.450973063402,12816.461478989497,"[[6367, 1, 16036], [6367, 1, 16241], [6367, -1, -1], [6368, -1, -1], [6369, 1, 18879], [6369, 1, 19063], [6369, -1, -1], [6370, -1, -1], [6371, -1, -1]]"
1748599488.5086,-24.000044748187065,12805.450973063402,12816.46148065653,"[[6372, -1, -1], [6373, 1, 18297], [6373, 1, 18330], [6373, 1, 18525], [6373, -1, -1], [6374, -1, -1], [6375, -1, -1], [6376, -1, -1], [6377, -1, -1]]"
1748599488.5656,-23.000044584274292,12805.450982492579,12816.46148065653,"[[6378, -1, -1], [6379, -1, -1], [6380, 1, 15745], [6380, 1, 15944], [6380, 1, 16549], [6380, -1, -1], [6381, -1, -1], [6382, -1, -1], [6383, 1, 14632], [6383, 1, 14668], [6383, 1, 14861], [6383, 1, 15396], [6383, 1, 15426], [6383, 1, 15625], [6383, -1, -1]]"
1748599488.6226,-22.00004442036152,12805.450982492579,12816.461482365108,"[[6384, -1, -1], [6385, -1, -1], [6386, 1, 15136], [6386, 1, 15166], [6386, 1, 15365], [6386, -1, -1], [6387, 1, 14256], [6387, 1, 14445], [6387, 1, 14672], [6387, 1, 14707], [6387, 1, 14901], [6387, 1, 15429], [6387, -1, -1], [6388, -1, -1]]"
1748599488.6786,-21.000044256448746,12805.450961157041,12816.461482365108,"[[6389, -1, -1], [6390, 1, 20714], [6390, 1, 20756], [6390, 1, 20945], [6390, 1, 21117], [6390, -1, -1], [6391, 1, 17088], [6391, 1, 17122], [6391, 1, 17318], [6391, 1, 17428], [6391, -1, -1], [6392, -1, -1], [6393, -1, -1], [6394, 1, 14187], [6394, 1, 14375], [6394, 1, 15481], [6394, 1, 15684], [6394, -1, -1]]"
1748599488.7351,-20.000044092535973,12805.450961157041,12816.461477559327,"[[6395, 1, 13777], [6395, 1, 13812], [6395, 1, 14007], [6395, 1, 14144], [6395, 1, 16372], [6395, 1, 16420], [6395, 1, 16631], [6395, 1, 16715], [6395, 1, 16808], [6395, -1, -1], [6396, 1, 14354], [6396, 1, 14384], [6396, 1, 14583], [6396, 1, 14660], [6396, 1, 14856], [6396, 1, 14893], [6396, 1, 15085], [6396, 1, 16904], [6396, 1, 17093], [6396, -1, -1], [6397, 1, 15868], [6397, 1, 16052], [6397, -1, -1], [6398, -1, -1], [6399, 1, 14014], [6399, 1, 14049], [6399, 1, 14244], [6399, 1, 14806], [6399, -1, -1]]"
1748599488.7926,-19.0000439286232,12805.451004054636,12816.461477559327,"[[6401, 1, 13373], [6401, 1, 13413], [6401, 1, 13605], [6401, 1, 13705], [6401, 1, 13763], [6401, -1, -1], [6402, 1, 16002], [6402, 1, 16036], [6402, 1, 16231], [6402, 1, 16458], [6402, 1, 16553], [6402, 1, 16587], [6402, 1, 16678], [6402, 1, 16785], [6402, 1, 16866], [6402, 1, 16933], [6402, -1, -1], [6403, -1, -1], [6404, 1, 14004], [6404, 1, 14082], [6404, 1, 14202], [6404, 1, 14286], [6404, -1, -1], [6405, -1, -1]]"
1748599488.8497,-18.000043764710426,12805.451004054636,12816.461477559327,"[[6406, 1, 15330], [6406, 1, 15430], [6406, 1, 15513], [6406, 1, 15619], [6406, 1, 15788], [6406, 1, 17066], [6406, 1, 17096], [6406, 1, 17295], [6406, 1, 17663], [6406, -1, -1], [6407, -1, -1], [6408, -1, -1], [6409, -1, -1], [6410, -1, -1], [6411, 1, 15698], [6411, 1, 15883], [6411, 1, 16524], [6411, 1, 16727], [6411, -1, -1]]"
1748599488.9063,-17.000043600797653,12805.451011661502,12816.461479506335,"[[6412, 1, 15821], [6412, 1, 16024], [6412, -1, -1], [6413, -1, -1], [6414, 1, 16980], [6414, 1, 17015], [6414, 1, 17209], [6414, -1, -1], [6415, -1, -1], [6416, -1, -1], [6417, 1, 17408], [6417, 1, 17597], [6417, -1, -1]]"
1748599488.9626,-16.00004343688488,12805.451011661502,12816.461479506335,"[[6418, -1, -1], [6419, 1, 17197], [6419, 1, 17230], [6419, 1, 17427], [6419, -1, -1], [6420, -1, -1], [6421, -1, -1], [6422, -1, -1]]"
1748599489.0186,-15.000043272972107,12805.451011661502,12816.46148088547,"[[6423, -1, -1], [6424, 1, 15545], [6424, 1, 15601], [6424, 1, 15774], [6424, -1, -1], [6425, -1, -1], [6426, 1, 13411], [6426, 1, 13601], [6426, 1, 16009], [6426, 1, 16194], [6426, -1, -1], [6427, -1, -1], [6428, 1, 14034], [6428, 1, 14075], [6428, 1, 14265], [6428, 1, 14403], [6428, -1, -1]]"
