time,Voltage,First,Diode,data
1748599233.0535,-0.9999746689578473,12805.357719054953,12816.461473627995,"[[1717, -1, -1], [1718, 1, 14842], [1718, 1, 14876], [1718, 1, 15075], [1718, 1, 15140], [1718, 1, 15348], [1718, 1, 15548], [1718, -1, -1], [1719, 1, 15590], [1719, 1, 15774], [1719, -1, -1], [1720, 1, 14814], [1720, 1, 15013], [1720, 1, 15350], [1720, -1, -1], [1721, 1, 13759], [1721, 1, 13958], [1721, 1, 14281], [1721, -1, -1], [1722, -1, -1]]"
1748599233.1104,2.5309622287729427e-05,12805.357719054953,12816.461473627995,"[[1723, 1, 12303], [1723, 1, 12487], [1723, 1, 12984], [1723, 1, 17022], [1723, 1, 17196], [1723, 1, 17221], [1723, -1, -1], [1724, 1, 13755], [1724, 1, 13785], [1724, 1, 13959], [1724, 1, 13985], [1724, 1, 14229], [1724, -1, -1], [1725, -1, -1], [1726, 1, 13293], [1726, 1, 13479], [1726, 1, 16104], [1726, 1, 16138], [1726, 1, 16332], [1726, 1, 16978], [1726, 1, 17143], [1726, 1, 17568], [1726, 1, 19258], [1726, 1, 19285], [1726, 1, 19488], [1726, -1, -1], [1727, 1, 14093], [1727, 1, 14296], [1727, 1, 14977], [1727, 1, 15141], [1727, 1, 16735], [1727, 1, 16934], [1727, -1, -1]]"
1748599233.1674,1.0000252407044172,12805.357707125533,12816.461476696491,"[[1728, -1, -1], [1729, 1, 14380], [1729, 1, 14413], [1729, 1, 14609], [1729, 1, 15833], [1729, 1, 16037], [1729, 1, 17565], [1729, 1, 17612], [1729, 1, 17805], [1729, 1, 17908], [1729, 1, 18000], [1729, -1, -1], [1730, 1, 14055], [1730, 1, 14081], [1730, 1, 14286], [1730, -1, -1], [1731, 1, 15374], [1731, 1, 15572], [1731, -1, -1], [1732, 1, 15668], [1732, 1, 15867], [1732, 1, 16253], [1732, 1, 16443], [1732, 1, 17202], [1732, 1, 17237], [1732, 1, 17431], [1732, 1, 18130], [1732, -1, -1], [1733, 1, 12992], [1733, 1, 13042], [1733, 1, 13230], [1733, 1, 13408], [1733, 1, 15123], [1733, 1, 15324], [1733, 1, 15506], [1733, 1, 15554], [1733, 1, 15745], [1733, 1, 15856], [1733, 1, 15942], [1733, -1, -1]]"
1748599233.2234,2.0000251717865467,12805.357707125533,12816.461476696491,"[[1734, 1, 13756], [1734, 1, 13789], [1734, 1, 13985], [1734, 1, 14331], [1734, 1, 14495], [1734, 1, 14529], [1734, 1, 14725], [1734, 1, 15186], [1734, 1, 15393], [1734, 1, 15591], [1734, 1, 15794], [1734, 1, 18330], [1734, 1, 18366], [1734, 1, 18564], [1734, 1, 18814], [1734, -1, -1], [1735, 1, 16653], [1735, 1, 16862], [1735, -1, -1], [1736, 1, 14216], [1736, 1, 14296], [1736, 1, 14415], [1736, 1, 14485], [1736, 1, 14892], [1736, 1, 15090], [1736, 1, 15897], [1736, 1, 16104], [1736, 1, 16360], [1736, -1, -1], [1737, 1, 15013], [1737, 1, 15064], [1737, 1, 15245], [1737, 1, 16284], [1737, 1, 16492], [1737, -1, -1], [1738, 1, 12387], [1738, 1, 12418], [1738, 1, 12617], [1738, 1, 19174], [1738, 1, 19217], [1738, 1, 19406], [1738, -1, -1], [1739, 1, 13419], [1739, 1, 13453], [1739, 1, 13648], [1739, 1, 14972], [1739, 1, 15161], [1739, 1, 15672], [1739, 1, 15707], [1739, 1, 15903], [1739, -1, -1]]"
1748599233.2805,3.00002533569932,12805.357702212325,12816.461476696491,"[[1740, 1, 16952], [1740, 1, 17151], [1740, 1, 17270], [1740, 1, 17308], [1740, 1, 17500], [1740, -1, -1], [1741, 1, 13852], [1741, 1, 13885], [1741, 1, 14080], [1741, 1, 17506], [1741, 1, 17709], [1741, -1, -1], [1742, 1, 16022], [1742, 1, 16059], [1742, 1, 16252], [1742, 1, 16420], [1742, 1, 16566], [1742, -1, -1], [1743, 1, 16109], [1743, 1, 16143], [1743, 1, 16338], [1743, -1, -1], [1744, 1, 13316], [1744, 1, 13351], [1744, 1, 13545], [1744, 1, 14242], [1744, 1, 14433], [1744, 1, 17480], [1744, 1, 17514], [1744, 1, 17711], [1744, 1, 17949], [1744, -1, -1]]"
1748599233.3374,4.000025499612093,12805.357702212325,12816.461476696491,"[[1745, -1, -1], [1746, 1, 12875], [1746, 1, 12908], [1746, 1, 13104], [1746, 1, 16189], [1746, 1, 16225], [1746, 1, 16419], [1746, 1, 18552], [1746, 1, 18592], [1746, 1, 18767], [1746, 1, 18967], [1746, 1, 19417], [1746, -1, -1], [1747, 1, 14402], [1747, 1, 14606], [1747, 1, 15481], [1747, 1, 15689], [1747, -1, -1], [1748, 1, 15019], [1748, 1, 15222], [1748, 1, 16416], [1748, 1, 16624], [1748, 1, 16923], [1748, 1, 16980], [1748, 1, 17108], [1748, -1, -1], [1749, -1, -1], [1750, 1, 15689], [1750, 1, 15888], [1750, -1, -1]]"
1748599233.3945,5.000025663524866,12805.357702212325,12816.46147713157,"[[1751, 1, 14858], [1751, 1, 14899], [1751, 1, 14947], [1751, 1, 15094], [1751, 1, 15173], [1751, 1, 15227], [1751, 1, 15332], [1751, 1, 15431], [1751, 1, 17278], [1751, 1, 17463], [1751, -1, -1], [1752, 1, 15200], [1752, 1, 15403], [1752, 1, 16258], [1752, 1, 16466], [1752, -1, -1], [1753, -1, -1], [1754, -1, -1], [1755, -1, -1], [1756, 1, 14281], [1756, 1, 14479], [1756, 1, 16577], [1756, 1, 16769], [1756, 1, 16866], [1756, 1, 17294], [1756, -1, -1]]"
1748599233.4514,6.000025827437639,12805.357708332895,12816.46147713157,"[[1757, -1, -1], [1758, -1, -1], [1759, -1, -1], [1760, 1, 15943], [1760, 1, 16142], [1760, 1, 18062], [1760, 1, 18265], [1760, 1, 18706], [1760, 1, 18906], [1760, -1, -1], [1761, -1, -1]]"
1748599233.5084,7.000025525689125,12805.357708332895,12816.46147792793,"[[1762, 1, 18446], [1762, 1, 18479], [1762, 1, 18674], [1762, -1, -1], [1763, -1, -1], [1764, -1, -1], [1765, -1, -1], [1766, 1, 15050], [1766, 1, 15087], [1766, 1, 15144], [1766, 1, 15280], [1766, -1, -1], [1767, -1, -1]]"
1748599233.5645,8.000025689601898,12805.357693491023,12816.46147792793,"[[1768, -1, -1], [1769, -1, -1], [1770, 1, 14691], [1770, 1, 14721], [1770, 1, 14920], [1770, 1, 15520], [1770, 1, 15719], [1770, -1, -1], [1771, 1, 15727], [1771, 1, 15930], [1771, -1, -1], [1772, -1, -1], [1773, -1, -1]]"
1748599233.6214,9.000025853514671,12805.357693491023,12816.46147339823,"[[1774, 1, 14553], [1774, 1, 14751], [1774, -1, -1], [1775, -1, -1], [1776, -1, -1], [1777, -1, -1], [1778, -1, -1]]"
1748599233.6774,10.000026017427444,12805.357683369884,12816.46147339823,"[[1779, 1, 14277], [1779, 1, 14311], [1779, 1, 14506], [1779, 1, 14564], [1779, -1, -1], [1780, -1, -1], [1781, -1, -1], [1782, -1, -1], [1783, -1, -1], [1784, 1, 18659], [1784, 1, 18689], [1784, 1, 18888], [1784, 1, 19089], [1784, -1, -1]]"
1748599233.7334,11.000026181340218,12805.357683369884,12816.46147339823,"[[1785, -1, -1], [1786, -1, -1], [1787, -1, -1], [1788, -1, -1], [1789, -1, -1], [1790, 1, 18576], [1790, 1, 18761], [1790, -1, -1]]"
1748599233.7904,12.00002634525299,12805.357683369884,12816.461478646992,"[[1791, -1, -1], [1792, -1, -1], [1793, -1, -1], [1794, -1, -1], [1795, 1, 14356], [1795, 1, 14391], [1795, 1, 14586], [1795, 1, 14846], [1795, -1, -1]]"
1748599233.8475,13.000026509165764,12805.357698979164,12816.461478646992,"[[1796, -1, -1], [1797, 1, 12285], [1797, 1, 12312], [1797, 1, 12516], [1797, -1, -1], [1798, -1, -1], [1799, -1, -1], [1800, -1, -1], [1801, -1, -1]]"
1748599233.9054,14.000026673078537,12805.357698979164,12816.46147611827,"[[1802, -1, -1], [1803, -1, -1], [1804, 1, 17003], [1804, 1, 17187], [1804, -1, -1], [1805, -1, -1], [1806, 1, 14825], [1806, 1, 15033], [1806, 1, 15164], [1806, -1, -1], [1807, -1, -1]]"
1748599233.9619,15.00002683699131,12805.357705679846,12816.46147611827,"[[1808, -1, -1], [1809, -1, -1], [1810, -1, -1], [1811, -1, -1], [1812, -1, -1]]"
1748599234.0184,16.000027000904083,12805.357705679846,12816.46147611827,"[[1814, -1, -1], [1815, -1, -1], [1816, -1, -1], [1817, -1, -1], [1818, -1, -1]]"
1748599234.0744,17.000027164816856,12805.357701870722,12816.461478656178,"[[1819, -1, -1], [1820, -1, -1], [1821, -1, -1], [1822, -1, -1], [1823, -1, -1], [1824, 1, 10852], [1824, 1, 10886], [1824, 1, 11081], [1824, 1, 16027], [1824, 1, 16060], [1824, 1, 16230], [1824, 1, 16256], [1824, 1, 16696], [1824, -1, -1]]"
1748599234.1314,18.00002732872963,12805.357701870722,12816.461478656178,"[[1825, -1, -1], [1826, 1, 17957], [1826, 1, 18000], [1826, 1, 18186], [1826, -1, -1], [1827, -1, -1], [1828, -1, -1], [1829, -1, -1]]"
1748599234.1874,19.000027492642403,12805.357701870722,12816.461471800603,"[[1830, 1, 15670], [1830, 1, 15873], [1830, -1, -1], [1831, -1, -1], [1832, 1, 14176], [1832, 1, 14205], [1832, 1, 14404], [1832, 1, 14944], [1832, 1, 14978], [1832, 1, 15082], [1832, 1, 15174], [1832, 1, 15673], [1832, -1, -1], [1833, -1, -1], [1834, -1, -1], [1835, -1, -1]]"
1748599234.2435,20.000027656555176,12805.357689944858,12816.461471800603,"[[1836, -1, -1], [1837, -1, -1], [1838, -1, -1], [1839, 1, 14432], [1839, 1, 14616], [1839, -1, -1], [1840, 1, 14107], [1840, 1, 14147], [1840, 1, 14312], [1840, 1, 14338], [1840, 1, 15567], [1840, 1, 15766], [1840, -1, -1], [1841, -1, -1]]"
1748599234.3005,21.00002782046795,12805.357689944858,12816.461478106597,"[[1842, 1, 9780], [1842, 1, 9983], [1842, 1, 14384], [1842, 1, 14422], [1842, 1, 14613], [1842, -1, -1], [1843, -1, -1], [1844, -1, -1], [1845, -1, -1], [1846, 1, 13703], [1846, 1, 13739], [1846, 1, 13907], [1846, 1, 13956], [1846, 1, 14147], [1846, 1, 15294], [1846, 1, 15493], [1846, -1, -1]]"
1748599234.3575,22.000027984380722,12805.357689970855,12816.461478106597,"[[1847, -1, -1], [1848, 1, 13478], [1848, 1, 13669], [1848, 1, 14558], [1848, 1, 14592], [1848, 1, 14787], [1848, 1, 14876], [1848, -1, -1], [1849, -1, -1], [1850, 1, 18038], [1850, -1, -1], [1851, 1, 14056], [1851, 1, 14089], [1851, 1, 14286], [1851, 1, 14330], [1851, 1, 15782], [1851, 1, 15817], [1851, 1, 16014], [1851, -1, -1], [1852, -1, -1]]"
1748599234.4134,23.000028148293495,12805.357689970855,12816.461478106597,"[[1853, -1, -1], [1854, -1, -1], [1855, -1, -1], [1856, 1, 14445], [1856, 1, 14631], [1856, -1, -1], [1857, -1, -1], [1858, -1, -1]]"
1748599234.4695,24.00002831220627,12805.357689970855,12816.461468262385,"[[1859, 1, 15882], [1859, 1, 16080], [1859, -1, -1], [1860, -1, -1], [1861, -1, -1], [1862, 1, 15595], [1862, 1, 15794], [1862, -1, -1], [1863, -1, -1]]"
1748599234.5255,25.00002847611904,12805.357685128167,12816.461468262385,"[[1864, -1, -1], [1865, 1, 14399], [1865, 1, 14433], [1865, 1, 14627], [1865, 1, 16139], [1865, 1, 16187], [1865, 1, 16350], [1865, -1, -1], [1866, -1, -1], [1867, -1, -1], [1868, -1, -1], [1869, 1, 16327], [1869, -1, -1]]"
1748599234.5829,26.000028640031815,12805.357682741233,12816.461476789242,"[[1870, -1, -1], [1871, -1, -1], [1872, -1, -1], [1873, 1, 15983], [1873, 1, 16182], [1873, 1, 18102], [1873, 1, 18305], [1873, -1, -1], [1874, -1, -1]]"
1748599234.6405,27.000028803944588,12805.357682741233,12816.461476789242,"[[1876, -1, -1], [1877, 1, 12708], [1877, 1, 12741], [1877, 1, 12910], [1877, 1, 12937], [1877, 1, 13397], [1877, -1, -1], [1878, 1, 15182], [1878, 1, 15356], [1878, 1, 15381], [1878, 1, 15482], [1878, 1, 15692], [1878, -1, -1], [1879, -1, -1], [1880, 1, 17525], [1880, 1, 17560], [1880, 1, 17756], [1880, 1, 18039], [1880, 1, 18248], [1880, 1, 18415], [1880, -1, -1]]"
1748599234.6964,28.00002896785736,12805.357682741233,12816.461472219205,"[[1881, -1, -1], [1882, 1, 14781], [1882, -1, -1], [1883, -1, -1], [1884, 1, 14778], [1884, 1, 14816], [1884, 1, 15008], [1884, -1, -1], [1885, -1, -1], [1886, 1, 14323], [1886, 1, 14353], [1886, 1, 14552], [1886, -1, -1]]"
1748599234.7529,29.000029131770134,12805.357688749515,12816.461472219205,"[[1887, 1, 16404], [1887, 1, 16603], [1887, -1, -1], [1888, -1, -1], [1889, 1, 16218], [1889, 1, 16406], [1889, -1, -1], [1890, -1, -1], [1891, -1, -1]]"
1748599234.8104,30.000029295682907,12805.357688749515,12816.461472219205,"[[1893, -1, -1], [1894, -1, -1], [1895, -1, -1], [1896, -1, -1], [1897, -1, -1]]"
1748599234.8665,31.00002759695053,12805.357696622232,12816.461475389007,"[[1898, -1, -1], [1899, -1, -1], [1900, -1, -1], [1901, -1, -1], [1902, 1, 16134], [1902, 1, 16160], [1902, 1, 16364], [1902, -1, -1], [1903, -1, -1]]"
1748599234.9229,32.000025898218155,12805.357696622232,12816.461475389007,"[[1904, -1, -1], [1905, -1, -1], [1906, -1, -1], [1907, 1, 15175], [1907, 1, 15367], [1907, -1, -1], [1908, -1, -1]]"
1748599234.9795,33.00002419948578,12805.35769233555,12816.461477466433,"[[1910, -1, -1], [1911, -1, -1], [1912, 1, 13785], [1912, 1, 13829], [1912, 1, 14024], [1912, 1, 14201], [1912, -1, -1], [1913, -1, -1], [1914, -1, -1]]"
1748599235.0354,34.0000225007534,12805.35769233555,12816.461477466433,"[[1915, -1, -1], [1916, 1, 15322], [1916, 1, 15352], [1916, 1, 15551], [1916, -1, -1], [1917, 1, 13892], [1917, 1, 14080], [1917, -1, -1], [1918, 1, 15980], [1918, 1, 16015], [1918, 1, 16209], [1918, -1, -1], [1919, 1, 14086], [1919, 1, 14117], [1919, 1, 14275], [1919, 1, 14304], [1919, 1, 17525], [1919, 1, 17559], [1919, 1, 17754], [1919, -1, -1], [1920, -1, -1]]"
1748599235.0919,35.00002080202103,12805.35769233555,12816.46147314044,"[[1921, -1, -1], [1922, -1, -1], [1923, 1, 15644], [1923, 1, 15843], [1923, -1, -1], [1924, -1, -1], [1925, -1, -1]]"
1748599235.1484,36.00001910328865,12805.357693881597,12816.46147314044,"[[1927, -1, -1], [1928, 1, 16350], [1928, 1, 16380], [1928, 1, 16579], [1928, 1, 17174], [1928, -1, -1], [1929, -1, -1], [1930, -1, -1], [1931, -1, -1]]"
1748599235.2055,37.000017404556274,12805.357693881597,12816.461475708422,"[[1932, -1, -1], [1933, -1, -1], [1934, -1, -1], [1935, 1, 13720], [1935, 1, 13919], [1935, -1, -1], [1936, -1, -1], [1937, 1, 17542], [1937, 1, 17575], [1937, 1, 17771], [1937, -1, -1]]"
1748599235.2619,38.0000157058239,12805.357696231,12816.461475708422,"[[1938, 1, 15079], [1938, 1, 15109], [1938, 1, 15308], [1938, 1, 15633], [1938, -1, -1], [1939, -1, -1], [1940, -1, -1], [1941, -1, -1], [1942, -1, -1]]"
1748599235.3194,39.00001400709152,12805.357696231,12816.461475708422,"[[1944, -1, -1], [1945, 1, 11659], [1945, 1, 11690], [1945, 1, 11889], [1945, -1, -1], [1946, 1, 18930], [1946, 1, 19116], [1946, -1, -1], [1947, -1, -1], [1948, 1, 16753], [1948, 1, 16797], [1948, 1, 16983], [1948, -1, -1]]"
1748599235.3754,40.000012308359146,12805.357690071627,12816.461474490385,"[[1949, -1, -1], [1950, -1, -1], [1951, 1, 16903], [1951, 1, 16945], [1951, 1, 17133], [1951, -1, -1], [1952, -1, -1], [1953, -1, -1], [1954, -1, -1]]"
1748599235.4319,41.00001060962677,12805.357690071627,12816.461474490385,"[[1955, -1, -1], [1956, -1, -1], [1957, -1, -1], [1958, -1, -1], [1959, -1, -1]]"
1748599235.4894,42.000008910894394,12805.357690071627,12816.461475127382,"[[1961, -1, -1], [1962, -1, -1], [1963, -1, -1], [1964, -1, -1], [1965, 1, 12697], [1965, 1, 12731], [1965, 1, 12927], [1965, -1, -1]]"
1748599235.5454,43.00000721216202,12805.35766977309,12816.461475127382,"[[1966, -1, -1], [1967, -1, -1], [1968, -1, -1], [1969, -1, -1], [1970, -1, -1], [1971, 1, 16352], [1971, 1, 16543], [1971, -1, -1]]"
1748599235.6019,44.00000551342964,12805.35766977309,12816.461472242041,"[[1972, -1, -1], [1973, 1, 16638], [1973, 1, 16812], [1973, 1, 16837], [1973, -1, -1], [1974, -1, -1], [1975, 1, 23900], [1975, 1, 24103], [1975, 1, 24235], [1975, -1, -1], [1976, -1, -1]]"
1748599235.6595,45.000003814697266,12805.357690992405,12816.461472242041,"[[1978, -1, -1], [1979, -1, -1], [1980, -1, -1], [1981, -1, -1], [1982, -1, -1]]"
1748599235.7164,46.00000211596489,12805.357690992405,12816.461472242041,"[[1983, -1, -1], [1984, -1, -1], [1985, -1, -1], [1986, -1, -1], [1987, -1, -1], [1988, -1, -1]]"
1748599235.7729,47.00000041723251,12805.35768644043,12816.461475427412,"[[1989, -1, -1], [1990, -1, -1], [1991, -1, -1], [1992, -1, -1], [1993, -1, -1]]"
1748599235.8304,47.99999871850014,12805.35768644043,12816.461475427412,"[[1995, 1, 14607], [1995, 1, 14651], [1995, 1, 14844], [1995, 1, 15022], [1995, 1, 15116], [1995, -1, -1], [1996, 1, 14583], [1996, 1, 14619], [1996, 1, 14813], [1996, -1, -1], [1997, -1, -1], [1998, -1, -1], [1999, -1, -1]]"
1748599235.8864,48.99999701976776,12805.35768644043,12816.461470300523,"[[2000, -1, -1], [2001, -1, -1], [2002, -1, -1], [2003, -1, -1], [2004, -1, -1], [2005, -1, -1]]"
1748599235.9429,49.999995321035385,12805.357687634762,12816.461470300523,"[[2006, -1, -1], [2007, -1, -1], [2008, -1, -1], [2009, -1, -1], [2010, -1, -1]]"
1748599236.0005,50.99999362230301,12805.357687634762,12816.46147963744,"[[2012, -1, -1], [2013, -1, -1], [2014, -1, -1], [2015, -1, -1], [2016, -1, -1]]"
1748599236.0574,51.99999192357063,12805.357688382901,12816.46147963744,"[[2017, -1, -1], [2018, -1, -1], [2019, -1, -1], [2020, -1, -1], [2021, -1, -1], [2022, -1, -1]]"
1748599236.1144,52.99999022483826,12805.357688382901,12816.46147963744,"[[2023, -1, -1], [2024, -1, -1], [2025, -1, -1], [2026, -1, -1], [2027, -1, -1], [2028, -1, -1]]"
1748599236.1714,53.99998852610588,12805.357694233458,12816.461470919006,"[[2029, -1, -1], [2030, -1, -1], [2031, -1, -1], [2032, -1, -1], [2033, -1, -1]]"
1748599236.2275,54.999986827373505,12805.357694233458,12816.461470919006,"[[2034, -1, -1], [2035, -1, -1], [2036, -1, -1], [2037, -1, -1], [2038, -1, -1], [2039, -1, -1]]"
1748599236.2835,55.99998512864113,12805.357694233458,12816.461468029209,"[[2040, -1, -1], [2041, -1, -1], [2042, -1, -1], [2043, -1, -1], [2044, -1, -1], [2045, -1, -1]]"
1748599236.3404,56.99998342990875,12805.357697932204,12816.461468029209,"[[2046, -1, -1], [2047, -1, -1], [2048, -1, -1], [2049, -1, -1], [2050, -1, -1]]"
1748599236.3975,57.999981731176376,12805.357697932204,12816.461473113948,"[[2051, -1, -1], [2052, -1, -1], [2053, -1, -1], [2054, -1, -1], [2055, -1, -1], [2056, 1, 19033], [2056, 1, 19062], [2056, 1, 19261], [2056, -1, -1]]"
1748599236.4534,58.999980032444,12805.357677333717,12816.461473113948,"[[2057, -1, -1], [2058, -1, -1], [2059, -1, -1], [2060, -1, -1], [2061, -1, -1], [2062, -1, -1]]"
1748599236.5104,59.999978333711624,12805.357677333717,12816.461473113948,"[[2063, -1, -1], [2064, -1, -1], [2065, -1, -1], [2066, -1, -1], [2067, -1, -1]]"
1748599236.5664,60.99997663497925,12805.357677333717,12816.461472135317,"[[2068, -1, -1], [2069, -1, -1], [2070, -1, -1], [2071, -1, -1], [2072, -1, -1], [2073, -1, -1]]"
1748599236.6229,61.99997866153717,12805.35769938397,12816.461472135317,"[[2074, -1, -1], [2075, -1, -1], [2076, -1, -1], [2077, -1, -1], [2078, -1, -1]]"
1748599236.6804,62.99998068809509,12805.35769938397,12816.461471998215,"[[2080, -1, -1], [2081, -1, -1], [2082, -1, -1], [2083, -1, -1], [2084, -1, -1]]"
1748599236.7364,63.999982714653015,12805.35770544738,12816.461471998215,"[[2085, -1, -1], [2086, -1, -1], [2087, -1, -1], [2088, -1, -1], [2089, -1, -1], [2090, 1, 17749], [2090, 1, 17947], [2090, -1, -1]]"
1748599236.7919,64.99998474121094,12805.35770544738,12816.46147266259,"[[2091, -1, -1], [2092, -1, -1], [2093, -1, -1], [2094, -1, -1], [2095, -1, -1]]"
1748599236.8485,65.99998676776886,12805.35771485105,12816.46147266259,"[[2097, -1, -1], [2098, -1, -1], [2099, -1, -1], [2100, -1, -1], [2101, -1, -1]]"
1748599236.9044,66.99998879432678,12805.35771485105,12816.46147266259,"[[2102, -1, -1], [2103, -1, -1], [2104, 1, 14080], [2104, 1, 14111], [2104, 1, 14310], [2104, -1, -1], [2105, -1, -1], [2106, -1, -1], [2107, -1, -1]]"
1748599236.9614,67.9999908208847,12805.357694506878,12816.46147412376,"[[2108, -1, -1], [2109, -1, -1], [2110, -1, -1], [2111, -1, -1], [2112, -1, -1]]"
1748599237.0184,68.99999284744263,12805.357694506878,12816.46147412376,"[[2113, -1, -1], [2114, -1, -1], [2115, -1, -1], [2116, -1, -1], [2117, -1, -1], [2118, -1, -1]]"
1748599237.0745,69.99999487400055,12805.357694506878,12816.461471564173,"[[2119, -1, -1], [2120, -1, -1], [2121, -1, -1], [2122, -1, -1], [2123, -1, -1], [2124, -1, -1]]"
1748599237.1315,70.99999690055847,12805.357703263237,12816.461471564173,"[[2125, -1, -1], [2126, -1, -1], [2127, -1, -1], [2128, -1, -1], [2129, -1, -1]]"
1748599237.1884,71.9999989271164,12805.357703263237,12816.46147374539,"[[2130, -1, -1], [2131, -1, -1], [2132, -1, -1], [2133, -1, -1], [2134, -1, -1], [2135, -1, -1]]"
1748599237.2445,73.00000095367432,12805.357704437098,12816.46147374539,"[[2136, -1, -1], [2137, -1, -1], [2138, -1, -1], [2139, -1, -1], [2140, -1, -1], [2141, -1, -1]]"
1748599237.3014,74.00000298023224,12805.357704437098,12816.461474165237,"[[2142, -1, -1], [2143, -1, -1], [2144, -1, -1], [2145, -1, -1], [2146, -1, -1]]"
1748599237.3584,75.00000500679016,12805.35768717689,12816.461474165237,"[[2147, -1, -1], [2148, -1, -1], [2149, -1, -1], [2150, -1, -1], [2151, -1, -1], [2152, -1, -1]]"
1748599237.4144,76.00000703334808,12805.35768717689,12816.461474165237,"[[2153, -1, -1], [2154, -1, -1], [2155, -1, -1], [2156, -1, -1], [2157, -1, -1], [2158, -1, -1]]"
1748599237.4716,77.000009059906,12805.357701519612,12816.461477345772,"[[2159, -1, -1], [2160, -1, -1], [2161, -1, -1], [2162, -1, -1], [2163, -1, -1]]"
1748599237.5285,78.00001108646393,12805.357701519612,12816.461477345772,"[[2164, -1, -1], [2165, -1, -1], [2166, -1, -1], [2167, 1, 17695], [2167, 1, 17918], [2167, 1, 18113], [2167, 1, 18303], [2167, -1, -1], [2168, -1, -1], [2169, 1, 15336], [2169, 1, 15370], [2169, 1, 15565], [2169, 1, 15711], [2169, -1, -1]]"
1748599237.5844,79.00001311302185,12805.357701519612,12816.4614703968,"[[2170, -1, -1], [2171, -1, -1], [2172, -1, -1], [2173, -1, -1], [2174, -1, -1], [2175, -1, -1]]"
1748599237.6414,80.00001513957977,12805.357706966111,12816.4614703968,"[[2176, -1, -1], [2177, -1, -1], [2178, -1, -1], [2179, -1, -1], [2180, -1, -1]]"
1748599237.6974,81.0000171661377,12805.357706966111,12816.4614703968,"[[2181, -1, -1], [2182, -1, -1], [2183, -1, -1], [2184, -1, -1], [2185, -1, -1], [2186, -1, -1]]"
1748599237.7534,82.00001919269562,12805.357714613334,12816.461473843035,"[[2187, -1, -1], [2188, -1, -1], [2189, -1, -1], [2190, -1, -1], [2191, -1, -1], [2192, -1, -1]]"
1748599237.8104,83.00002121925354,12805.357714613334,12816.461473843035,"[[2193, -1, -1], [2194, -1, -1], [2195, -1, -1], [2196, -1, -1], [2197, -1, -1]]"
1748599237.8664,84.00002324581146,12805.357701430947,12816.461480488852,"[[2198, -1, -1], [2199, -1, -1], [2200, -1, -1], [2201, -1, -1], [2202, -1, -1], [2203, -1, -1]]"
1748599237.9229,85.00002527236938,12805.357701430947,12816.461480488852,"[[2204, -1, -1], [2205, -1, -1], [2206, -1, -1], [2207, -1, -1], [2208, -1, -1]]"
1748599237.9804,86.00002729892731,12805.357701430947,12816.461475873182,"[[2210, -1, -1], [2211, -1, -1], [2212, -1, -1], [2213, -1, -1], [2214, -1, -1]]"
1748599238.0364,87.00002932548523,12805.357719972586,12816.461475873182,"[[2215, -1, -1], [2216, -1, -1], [2217, -1, -1], [2218, -1, -1], [2219, -1, -1], [2220, -1, -1]]"
1748599238.0934,88.00003135204315,12805.357719972586,12816.46146832766,"[[2221, -1, -1], [2222, -1, -1], [2223, -1, -1], [2224, -1, -1], [2225, -1, -1], [2226, -1, -1]]"
1748599238.1495,89.00003337860107,12805.357719972586,12816.46146832766,"[[2227, -1, -1], [2228, -1, -1], [2229, -1, -1], [2230, -1, -1], [2231, -1, -1]]"
1748599238.2054,90.000035405159,12805.357709876522,12816.46146832766,"[[2232, -1, -1], [2233, -1, -1], [2234, -1, -1], [2235, -1, -1], [2236, -1, -1], [2237, -1, -1]]"
1748599238.2614,91.00003743171692,12805.357709876522,12816.461474901389,"[[2238, -1, -1], [2239, -1, -1], [2240, -1, -1], [2241, -1, -1], [2242, -1, -1]]"
1748599238.3175,92.00003945827484,12805.357717398749,12816.461474901389,"[[2243, -1, -1], [2244, -1, -1], [2245, -1, -1], [2246, -1, -1], [2247, -1, -1], [2248, -1, -1]]"
1748599238.3745,93.00004148483276,12805.357717398749,12816.461479384478,"[[2249, -1, -1], [2250, -1, -1], [2251, -1, -1], [2252, -1, -1], [2253, -1, -1], [2254, -1, -1]]"
1748599238.4314,94.00004351139069,12805.357720979044,12816.461479384478,"[[2255, -1, -1], [2256, -1, -1], [2257, -1, -1], [2258, -1, -1], [2259, -1, -1]]"
1748599238.4874,95.00004553794861,12805.357720979044,12816.461479384478,"[[2260, -1, -1], [2261, -1, -1], [2262, -1, -1], [2263, -1, -1], [2264, -1, -1], [2265, -1, -1]]"
1748599238.5435,96.00004756450653,12805.357720979044,12816.461471542132,"[[2266, -1, -1], [2267, -1, -1], [2268, -1, -1], [2269, -1, -1], [2270, -1, -1], [2271, -1, -1]]"
1748599238.6004,97.00004959106445,12805.35772578163,12816.461471542132,"[[2272, -1, -1], [2273, -1, -1], [2274, -1, -1], [2275, -1, -1], [2276, -1, -1]]"
1748599238.6562,98.00005161762238,12805.357724474574,12816.461476484192,"[[2277, -1, -1], [2278, -1, -1], [2279, -1, -1], [2280, -1, -1], [2281, -1, -1], [2282, -1, -1]]"
1748599238.7234,-101.00000149011612,12805.357724474574,12816.461476484192,"[[2284, -1, -1], [2285, -1, -1], [2286, -1, -1], [2287, -1, -1], [2288, -1, -1], [2289, -1, -1]]"
